mpp_id,patient,patch_stem,x,y,split,block_id
4,HYZ15040,patch_x13776_y9072,13776,9072,train,HYZ15040:20:13
4,HYZ15040,patch_x14448_y1680,14448,1680,train,HYZ15040:21:2
4,HYZ15040,patch_x14448_y22512,14448,22512,train,HYZ15040:21:33
4,HYZ15040,patch_x14448_y23184,14448,23184,train,HYZ15040:21:34
4,HYZ15040,patch_x14448_y2352,14448,2352,train,HYZ15040:21:3
4,HYZ15040,patch_x14448_y3024,14448,3024,train,HYZ15040:21:4
4,HYZ15040,patch_x14448_y3696,14448,3696,train,HYZ15040:21:5
4,HYZ15040,patch_x14448_y4368,14448,4368,train,HYZ15040:21:6
4,HYZ15040,patch_x14448_y5040,14448,5040,train,HYZ15040:21:7
4,HYZ15040,patch_x14448_y5712,14448,5712,train,HYZ15040:21:8
4,HYZ15040,patch_x14448_y6384,14448,6384,train,HYZ15040:21:9
4,HYZ15040,patch_x14448_y7056,14448,7056,train,HYZ15040:21:10
4,HYZ15040,patch_x14448_y7728,14448,7728,train,HYZ15040:21:11
4,HYZ15040,patch_x14448_y8400,14448,8400,train,HYZ15040:21:12
4,HYZ15040,patch_x14448_y9072,14448,9072,train,HYZ15040:21:13
4,HYZ15040,patch_x15120_y10416,15120,10416,train,HYZ15040:22:15
4,HYZ15040,patch_x15120_y11088,15120,11088,train,HYZ15040:22:16
4,HYZ15040,patch_x15120_y1680,15120,1680,train,HYZ15040:22:2
4,HYZ15040,patch_x15120_y21840,15120,21840,train,HYZ15040:22:32
4,HYZ15040,patch_x15120_y22512,15120,22512,train,HYZ15040:22:33
4,HYZ15040,patch_x15120_y23184,15120,23184,train,HYZ15040:22:34
4,HYZ15040,patch_x15120_y2352,15120,2352,train,HYZ15040:22:3
4,HYZ15040,patch_x15120_y3024,15120,3024,train,HYZ15040:22:4
4,HYZ15040,patch_x15120_y3696,15120,3696,train,HYZ15040:22:5
4,HYZ15040,patch_x15120_y4368,15120,4368,train,HYZ15040:22:6
4,HYZ15040,patch_x15120_y5040,15120,5040,train,HYZ15040:22:7
4,HYZ15040,patch_x15120_y5712,15120,5712,train,HYZ15040:22:8
4,HYZ15040,patch_x15120_y6384,15120,6384,train,HYZ15040:22:9
4,HYZ15040,patch_x15120_y7056,15120,7056,train,HYZ15040:22:10
4,HYZ15040,patch_x15120_y7728,15120,7728,train,HYZ15040:22:11
4,HYZ15040,patch_x15120_y9072,15120,9072,train,HYZ15040:22:13
4,HYZ15040,patch_x15792_y22512,15792,22512,train,HYZ15040:23:33
4,HYZ15040,patch_x15792_y3696,15792,3696,train,HYZ15040:23:5
4,HYZ15040,patch_x15792_y4368,15792,4368,train,HYZ15040:23:6
4,HYZ15040,patch_x15792_y5040,15792,5040,train,HYZ15040:23:7
4,HYZ15040,patch_x15792_y5712,15792,5712,train,HYZ15040:23:8
4,HYZ15040,patch_x15792_y6384,15792,6384,train,HYZ15040:23:9
4,HYZ15040,patch_x15792_y7056,15792,7056,train,HYZ15040:23:10
4,HYZ15040,patch_x15792_y7728,15792,7728,train,HYZ15040:23:11
4,HYZ15040,patch_x15792_y9072,15792,9072,train,HYZ15040:23:13
4,HYZ15040,patch_x16464_y3696,16464,3696,train,HYZ15040:24:5
4,HYZ15040,patch_x16464_y4368,16464,4368,train,HYZ15040:24:6
4,HYZ15040,patch_x16464_y5040,16464,5040,train,HYZ15040:24:7
4,HYZ15040,patch_x16464_y6384,16464,6384,train,HYZ15040:24:9
4,HYZ15040,patch_x16464_y7056,16464,7056,train,HYZ15040:24:10
4,HYZ15040,patch_x1680_y10416,1680,10416,train,HYZ15040:2:15
4,HYZ15040,patch_x1680_y11088,1680,11088,train,HYZ15040:2:16
4,HYZ15040,patch_x1680_y14448,1680,14448,train,HYZ15040:2:21
4,HYZ15040,patch_x1680_y15120,1680,15120,train,HYZ15040:2:22
4,HYZ15040,patch_x1680_y9072,1680,9072,train,HYZ15040:2:13
4,HYZ15040,patch_x1680_y9744,1680,9744,train,HYZ15040:2:14
4,HYZ15040,patch_x17136_y8400,17136,8400,train,HYZ15040:25:12
4,HYZ15040,patch_x17808_y8400,17808,8400,train,HYZ15040:26:12
4,HYZ15040,patch_x21168_y11088,21168,11088,train,HYZ15040:31:16
4,HYZ15040,patch_x21168_y15120,21168,15120,train,HYZ15040:31:22
4,HYZ15040,patch_x21168_y15792,21168,15792,train,HYZ15040:31:23
4,HYZ15040,patch_x21168_y2352,21168,2352,internal_val,HYZ15040:31:3
4,HYZ15040,patch_x21168_y3024,21168,3024,train,HYZ15040:31:4
4,HYZ15040,patch_x21840_y11088,21840,11088,train,HYZ15040:32:16
4,HYZ15040,patch_x21840_y1680,21840,1680,train,HYZ15040:32:2
4,HYZ15040,patch_x21840_y17136,21840,17136,train,HYZ15040:32:25
4,HYZ15040,patch_x21840_y17808,21840,17808,train,HYZ15040:32:26
4,HYZ15040,patch_x21840_y18480,21840,18480,train,HYZ15040:32:27
4,HYZ15040,patch_x21840_y19152,21840,19152,train,HYZ15040:32:28
4,HYZ15040,patch_x21840_y19824,21840,19824,train,HYZ15040:32:29
4,HYZ15040,patch_x21840_y2352,21840,2352,train,HYZ15040:32:3
4,HYZ15040,patch_x21840_y3024,21840,3024,train,HYZ15040:32:4
4,HYZ15040,patch_x22512_y16464,22512,16464,train,HYZ15040:33:24
4,HYZ15040,patch_x22512_y1680,22512,1680,train,HYZ15040:33:2
4,HYZ15040,patch_x22512_y17136,22512,17136,train,HYZ15040:33:25
4,HYZ15040,patch_x22512_y17808,22512,17808,internal_val,HYZ15040:33:26
4,HYZ15040,patch_x22512_y18480,22512,18480,train,HYZ15040:33:27
4,HYZ15040,patch_x22512_y19152,22512,19152,train,HYZ15040:33:28
4,HYZ15040,patch_x22512_y19824,22512,19824,train,HYZ15040:33:29
4,HYZ15040,patch_x22512_y20496,22512,20496,train,HYZ15040:33:30
4,HYZ15040,patch_x22512_y2352,22512,2352,train,HYZ15040:33:3
4,HYZ15040,patch_x22512_y5040,22512,5040,train,HYZ15040:33:7
4,HYZ15040,patch_x23184_y17136,23184,17136,train,HYZ15040:34:25
4,HYZ15040,patch_x23184_y17808,23184,17808,train,HYZ15040:34:26
4,HYZ15040,patch_x23184_y18480,23184,18480,train,HYZ15040:34:27
4,HYZ15040,patch_x23184_y19152,23184,19152,train,HYZ15040:34:28
4,HYZ15040,patch_x23184_y19824,23184,19824,train,HYZ15040:34:29
4,HYZ15040,patch_x23184_y5040,23184,5040,train,HYZ15040:34:7
4,HYZ15040,patch_x2352_y10416,2352,10416,train,HYZ15040:3:15
4,HYZ15040,patch_x2352_y11088,2352,11088,train,HYZ15040:3:16
4,HYZ15040,patch_x2352_y11760,2352,11760,train,HYZ15040:3:17
4,HYZ15040,patch_x2352_y12432,2352,12432,train,HYZ15040:3:18
4,HYZ15040,patch_x2352_y13104,2352,13104,train,HYZ15040:3:19
4,HYZ15040,patch_x2352_y13776,2352,13776,internal_val,HYZ15040:3:20
4,HYZ15040,patch_x2352_y14448,2352,14448,train,HYZ15040:3:21
4,HYZ15040,patch_x2352_y15120,2352,15120,train,HYZ15040:3:22
4,HYZ15040,patch_x2352_y15792,2352,15792,train,HYZ15040:3:23
4,HYZ15040,patch_x2352_y16464,2352,16464,train,HYZ15040:3:24
4,HYZ15040,patch_x2352_y22512,2352,22512,train,HYZ15040:3:33
4,HYZ15040,patch_x2352_y7728,2352,7728,train,HYZ15040:3:11
4,HYZ15040,patch_x2352_y8400,2352,8400,train,HYZ15040:3:12
4,HYZ15040,patch_x2352_y9072,2352,9072,train,HYZ15040:3:13
4,HYZ15040,patch_x2352_y9744,2352,9744,train,HYZ15040:3:14
4,HYZ15040,patch_x24528_y1008,24528,1008,train,HYZ15040:36:1
4,HYZ15040,patch_x25200_y1008,25200,1008,internal_val,HYZ15040:37:1
4,HYZ15040,patch_x25200_y5712,25200,5712,train,HYZ15040:37:8
4,HYZ15040,patch_x25872_y1008,25872,1008,internal_val,HYZ15040:38:1
4,HYZ15040,patch_x3024_y10416,3024,10416,train,HYZ15040:4:15
4,HYZ15040,patch_x3024_y11088,3024,11088,train,HYZ15040:4:16
4,HYZ15040,patch_x3024_y11760,3024,11760,train,HYZ15040:4:17
4,HYZ15040,patch_x3024_y12432,3024,12432,train,HYZ15040:4:18
4,HYZ15040,patch_x3024_y13104,3024,13104,train,HYZ15040:4:19
4,HYZ15040,patch_x3024_y13776,3024,13776,train,HYZ15040:4:20
4,HYZ15040,patch_x3024_y14448,3024,14448,train,HYZ15040:4:21
4,HYZ15040,patch_x3024_y15120,3024,15120,train,HYZ15040:4:22
4,HYZ15040,patch_x3024_y15792,3024,15792,train,HYZ15040:4:23
4,HYZ15040,patch_x3024_y16464,3024,16464,train,HYZ15040:4:24
4,HYZ15040,patch_x3024_y17136,3024,17136,train,HYZ15040:4:25
4,HYZ15040,patch_x3024_y7728,3024,7728,train,HYZ15040:4:11
4,HYZ15040,patch_x3024_y8400,3024,8400,train,HYZ15040:4:12
4,HYZ15040,patch_x3024_y9072,3024,9072,train,HYZ15040:4:13
4,HYZ15040,patch_x3024_y9744,3024,9744,train,HYZ15040:4:14
4,HYZ15040,patch_x3696_y10416,3696,10416,train,HYZ15040:5:15
4,HYZ15040,patch_x3696_y11088,3696,11088,train,HYZ15040:5:16
4,HYZ15040,patch_x3696_y11760,3696,11760,train,HYZ15040:5:17
4,HYZ15040,patch_x3696_y12432,3696,12432,train,HYZ15040:5:18
4,HYZ15040,patch_x3696_y13104,3696,13104,internal_val,HYZ15040:5:19
4,HYZ15040,patch_x3696_y13776,3696,13776,train,HYZ15040:5:20
4,HYZ15040,patch_x3696_y14448,3696,14448,train,HYZ15040:5:21
4,HYZ15040,patch_x3696_y15120,3696,15120,train,HYZ15040:5:22
4,HYZ15040,patch_x3696_y15792,3696,15792,train,HYZ15040:5:23
4,HYZ15040,patch_x3696_y16464,3696,16464,train,HYZ15040:5:24
4,HYZ15040,patch_x3696_y17136,3696,17136,train,HYZ15040:5:25
4,HYZ15040,patch_x3696_y17808,3696,17808,train,HYZ15040:5:26
4,HYZ15040,patch_x3696_y7056,3696,7056,internal_val,HYZ15040:5:10
4,HYZ15040,patch_x3696_y7728,3696,7728,train,HYZ15040:5:11
4,HYZ15040,patch_x3696_y8400,3696,8400,train,HYZ15040:5:12
4,HYZ15040,patch_x3696_y9072,3696,9072,train,HYZ15040:5:13
4,HYZ15040,patch_x3696_y9744,3696,9744,train,HYZ15040:5:14
4,HYZ15040,patch_x4368_y10416,4368,10416,train,HYZ15040:6:15
4,HYZ15040,patch_x4368_y11088,4368,11088,train,HYZ15040:6:16
4,HYZ15040,patch_x4368_y11760,4368,11760,train,HYZ15040:6:17
4,HYZ15040,patch_x4368_y12432,4368,12432,train,HYZ15040:6:18
4,HYZ15040,patch_x4368_y13104,4368,13104,train,HYZ15040:6:19
4,HYZ15040,patch_x4368_y13776,4368,13776,train,HYZ15040:6:20
4,HYZ15040,patch_x4368_y14448,4368,14448,train,HYZ15040:6:21
4,HYZ15040,patch_x4368_y15120,4368,15120,train,HYZ15040:6:22
4,HYZ15040,patch_x4368_y15792,4368,15792,train,HYZ15040:6:23
4,HYZ15040,patch_x4368_y16464,4368,16464,train,HYZ15040:6:24
4,HYZ15040,patch_x4368_y17136,4368,17136,train,HYZ15040:6:25
4,HYZ15040,patch_x4368_y17808,4368,17808,train,HYZ15040:6:26
4,HYZ15040,patch_x4368_y18480,4368,18480,train,HYZ15040:6:27
4,HYZ15040,patch_x4368_y19152,4368,19152,internal_val,HYZ15040:6:28
4,HYZ15040,patch_x4368_y7056,4368,7056,train,HYZ15040:6:10
4,HYZ15040,patch_x4368_y7728,4368,7728,train,HYZ15040:6:11
4,HYZ15040,patch_x4368_y8400,4368,8400,train,HYZ15040:6:12
4,HYZ15040,patch_x4368_y9072,4368,9072,train,HYZ15040:6:13
4,HYZ15040,patch_x4368_y9744,4368,9744,train,HYZ15040:6:14
4,HYZ15040,patch_x5040_y10416,5040,10416,train,HYZ15040:7:15
4,HYZ15040,patch_x5040_y11088,5040,11088,train,HYZ15040:7:16
4,HYZ15040,patch_x5040_y11760,5040,11760,internal_val,HYZ15040:7:17
4,HYZ15040,patch_x5040_y12432,5040,12432,internal_val,HYZ15040:7:18
4,HYZ15040,patch_x5040_y13104,5040,13104,train,HYZ15040:7:19
4,HYZ15040,patch_x5040_y13776,5040,13776,train,HYZ15040:7:20
4,HYZ15040,patch_x5040_y14448,5040,14448,train,HYZ15040:7:21
4,HYZ15040,patch_x5040_y15120,5040,15120,train,HYZ15040:7:22
4,HYZ15040,patch_x5040_y15792,5040,15792,train,HYZ15040:7:23
4,HYZ15040,patch_x5040_y16464,5040,16464,train,HYZ15040:7:24
4,HYZ15040,patch_x5040_y17136,5040,17136,internal_val,HYZ15040:7:25
4,HYZ15040,patch_x5040_y17808,5040,17808,train,HYZ15040:7:26
4,HYZ15040,patch_x5040_y18480,5040,18480,train,HYZ15040:7:27
4,HYZ15040,patch_x5040_y19152,5040,19152,train,HYZ15040:7:28
4,HYZ15040,patch_x5040_y7728,5040,7728,train,HYZ15040:7:11
4,HYZ15040,patch_x5040_y8400,5040,8400,train,HYZ15040:7:12
4,HYZ15040,patch_x5040_y9072,5040,9072,train,HYZ15040:7:13
4,HYZ15040,patch_x5040_y9744,5040,9744,internal_val,HYZ15040:7:14
4,HYZ15040,patch_x5712_y10416,5712,10416,train,HYZ15040:8:15
4,HYZ15040,patch_x5712_y11088,5712,11088,train,HYZ15040:8:16
4,HYZ15040,patch_x5712_y11760,5712,11760,train,HYZ15040:8:17
4,HYZ15040,patch_x5712_y12432,5712,12432,train,HYZ15040:8:18
4,HYZ15040,patch_x5712_y13104,5712,13104,train,HYZ15040:8:19
4,HYZ15040,patch_x5712_y13776,5712,13776,train,HYZ15040:8:20
4,HYZ15040,patch_x5712_y14448,5712,14448,train,HYZ15040:8:21
4,HYZ15040,patch_x5712_y15120,5712,15120,train,HYZ15040:8:22
4,HYZ15040,patch_x5712_y15792,5712,15792,train,HYZ15040:8:23
4,HYZ15040,patch_x5712_y16464,5712,16464,train,HYZ15040:8:24
4,HYZ15040,patch_x5712_y17136,5712,17136,train,HYZ15040:8:25
4,HYZ15040,patch_x5712_y17808,5712,17808,train,HYZ15040:8:26
4,HYZ15040,patch_x5712_y18480,5712,18480,train,HYZ15040:8:27
4,HYZ15040,patch_x5712_y19152,5712,19152,train,HYZ15040:8:28
4,HYZ15040,patch_x5712_y7728,5712,7728,train,HYZ15040:8:11
4,HYZ15040,patch_x5712_y8400,5712,8400,train,HYZ15040:8:12
4,HYZ15040,patch_x5712_y9072,5712,9072,train,HYZ15040:8:13
4,HYZ15040,patch_x5712_y9744,5712,9744,train,HYZ15040:8:14
4,HYZ15040,patch_x6384_y10416,6384,10416,train,HYZ15040:9:15
4,HYZ15040,patch_x6384_y11088,6384,11088,train,HYZ15040:9:16
4,HYZ15040,patch_x6384_y11760,6384,11760,train,HYZ15040:9:17
4,HYZ15040,patch_x6384_y12432,6384,12432,train,HYZ15040:9:18
4,HYZ15040,patch_x6384_y13104,6384,13104,train,HYZ15040:9:19
4,HYZ15040,patch_x6384_y13776,6384,13776,train,HYZ15040:9:20
4,HYZ15040,patch_x6384_y14448,6384,14448,train,HYZ15040:9:21
4,HYZ15040,patch_x6384_y15120,6384,15120,train,HYZ15040:9:22
4,HYZ15040,patch_x6384_y15792,6384,15792,train,HYZ15040:9:23
4,HYZ15040,patch_x6384_y16464,6384,16464,train,HYZ15040:9:24
4,HYZ15040,patch_x6384_y17136,6384,17136,train,HYZ15040:9:25
4,HYZ15040,patch_x6384_y17808,6384,17808,train,HYZ15040:9:26
4,HYZ15040,patch_x6384_y18480,6384,18480,train,HYZ15040:9:27
4,HYZ15040,patch_x6384_y19152,6384,19152,train,HYZ15040:9:28
4,HYZ15040,patch_x6384_y19824,6384,19824,train,HYZ15040:9:29
4,HYZ15040,patch_x6384_y7728,6384,7728,train,HYZ15040:9:11
4,HYZ15040,patch_x6384_y8400,6384,8400,train,HYZ15040:9:12
4,HYZ15040,patch_x6384_y9072,6384,9072,train,HYZ15040:9:13
4,HYZ15040,patch_x6384_y9744,6384,9744,train,HYZ15040:9:14
4,HYZ15040,patch_x7056_y10416,7056,10416,train,HYZ15040:10:15
4,HYZ15040,patch_x7056_y11088,7056,11088,internal_val,HYZ15040:10:16
4,HYZ15040,patch_x7056_y11760,7056,11760,train,HYZ15040:10:17
4,HYZ15040,patch_x7056_y12432,7056,12432,train,HYZ15040:10:18
4,HYZ15040,patch_x7056_y13104,7056,13104,train,HYZ15040:10:19
4,HYZ15040,patch_x7056_y13776,7056,13776,internal_val,HYZ15040:10:20
4,HYZ15040,patch_x7056_y14448,7056,14448,train,HYZ15040:10:21
4,HYZ15040,patch_x7056_y15120,7056,15120,train,HYZ15040:10:22
4,HYZ15040,patch_x7056_y15792,7056,15792,internal_val,HYZ15040:10:23
4,HYZ15040,patch_x7056_y16464,7056,16464,train,HYZ15040:10:24
4,HYZ15040,patch_x7056_y17136,7056,17136,internal_val,HYZ15040:10:25
4,HYZ15040,patch_x7056_y17808,7056,17808,train,HYZ15040:10:26
4,HYZ15040,patch_x7056_y18480,7056,18480,train,HYZ15040:10:27
4,HYZ15040,patch_x7056_y19152,7056,19152,train,HYZ15040:10:28
4,HYZ15040,patch_x7056_y19824,7056,19824,internal_val,HYZ15040:10:29
4,HYZ15040,patch_x7056_y20496,7056,20496,train,HYZ15040:10:30
4,HYZ15040,patch_x7056_y7728,7056,7728,train,HYZ15040:10:11
4,HYZ15040,patch_x7056_y8400,7056,8400,train,HYZ15040:10:12
4,HYZ15040,patch_x7056_y9072,7056,9072,train,HYZ15040:10:13
4,HYZ15040,patch_x7056_y9744,7056,9744,train,HYZ15040:10:14
4,HYZ15040,patch_x7728_y10416,7728,10416,train,HYZ15040:11:15
4,HYZ15040,patch_x7728_y11088,7728,11088,train,HYZ15040:11:16
4,HYZ15040,patch_x7728_y11760,7728,11760,train,HYZ15040:11:17
