mpp_id,patient,patch_stem,x,y,split,block_id
2,HYZ15040,patch_x10584_y12936,10584,12936,internal_val,HYZ15040:15:19
2,HYZ15040,patch_x10584_y13272,10584,13272,internal_val,HYZ15040:15:19
2,HYZ15040,patch_x10584_y13608,10584,13608,train,HYZ15040:15:20
2,HYZ15040,patch_x10584_y13944,10584,13944,train,HYZ15040:15:20
2,HYZ15040,patch_x10584_y14280,10584,14280,train,HYZ15040:15:21
2,HYZ15040,patch_x10584_y14616,10584,14616,train,HYZ15040:15:21
2,HYZ15040,patch_x10584_y14952,10584,14952,train,HYZ15040:15:22
2,HYZ15040,patch_x10584_y15288,10584,15288,train,HYZ15040:15:22
2,HYZ15040,patch_x10584_y15624,10584,15624,train,HYZ15040:15:23
2,HYZ15040,patch_x10584_y17304,10584,17304,internal_val,HYZ15040:15:25
2,HYZ15040,patch_x10584_y17640,10584,17640,train,HYZ15040:15:26
2,HYZ15040,patch_x10584_y17976,10584,17976,train,HYZ15040:15:26
2,HYZ15040,patch_x10584_y18312,10584,18312,train,HYZ15040:15:27
2,HYZ15040,patch_x10584_y18648,10584,18648,train,HYZ15040:15:27
2,HYZ15040,patch_x10584_y18984,10584,18984,train,HYZ15040:15:28
2,HYZ15040,patch_x10584_y19320,10584,19320,train,HYZ15040:15:28
2,HYZ15040,patch_x10584_y19656,10584,19656,train,HYZ15040:15:29
2,HYZ15040,patch_x10584_y19992,10584,19992,train,HYZ15040:15:29
2,HYZ15040,patch_x10584_y20664,10584,20664,train,HYZ15040:15:30
2,HYZ15040,patch_x10584_y4536,10584,4536,internal_val,HYZ15040:15:6
2,HYZ15040,patch_x10584_y4872,10584,4872,train,HYZ15040:15:7
2,HYZ15040,patch_x10584_y5208,10584,5208,train,HYZ15040:15:7
2,HYZ15040,patch_x10584_y5544,10584,5544,train,HYZ15040:15:8
2,HYZ15040,patch_x10584_y5880,10584,5880,train,HYZ15040:15:8
2,HYZ15040,patch_x10584_y6216,10584,6216,train,HYZ15040:15:9
2,HYZ15040,patch_x10584_y9912,10584,9912,train,HYZ15040:15:14
2,HYZ15040,patch_x10920_y10248,10920,10248,train,HYZ15040:16:15
2,HYZ15040,patch_x10920_y10584,10920,10584,train,HYZ15040:16:15
2,HYZ15040,patch_x10920_y10920,10920,10920,train,HYZ15040:16:16
2,HYZ15040,patch_x10920_y11256,10920,11256,train,HYZ15040:16:16
2,HYZ15040,patch_x10920_y11592,10920,11592,train,HYZ15040:16:17
2,HYZ15040,patch_x10920_y11928,10920,11928,train,HYZ15040:16:17
2,HYZ15040,patch_x10920_y12264,10920,12264,train,HYZ15040:16:18
2,HYZ15040,patch_x10920_y12600,10920,12600,train,HYZ15040:16:18
2,HYZ15040,patch_x10920_y12936,10920,12936,train,HYZ15040:16:19
2,HYZ15040,patch_x10920_y13272,10920,13272,train,HYZ15040:16:19
2,HYZ15040,patch_x10920_y13608,10920,13608,train,HYZ15040:16:20
2,HYZ15040,patch_x10920_y13944,10920,13944,train,HYZ15040:16:20
2,HYZ15040,patch_x10920_y14280,10920,14280,train,HYZ15040:16:21
2,HYZ15040,patch_x10920_y14616,10920,14616,train,HYZ15040:16:21
2,HYZ15040,patch_x10920_y14952,10920,14952,train,HYZ15040:16:22
2,HYZ15040,patch_x10920_y15288,10920,15288,train,HYZ15040:16:22
2,HYZ15040,patch_x10920_y15624,10920,15624,train,HYZ15040:16:23
2,HYZ15040,patch_x10920_y16968,10920,16968,train,HYZ15040:16:25
2,HYZ15040,patch_x10920_y17304,10920,17304,train,HYZ15040:16:25
2,HYZ15040,patch_x10920_y17640,10920,17640,internal_val,HYZ15040:16:26
2,HYZ15040,patch_x10920_y17976,10920,17976,internal_val,HYZ15040:16:26
2,HYZ15040,patch_x10920_y18312,10920,18312,train,HYZ15040:16:27
2,HYZ15040,patch_x10920_y18648,10920,18648,train,HYZ15040:16:27
2,HYZ15040,patch_x10920_y18984,10920,18984,train,HYZ15040:16:28
2,HYZ15040,patch_x10920_y19320,10920,19320,train,HYZ15040:16:28
2,HYZ15040,patch_x10920_y19656,10920,19656,train,HYZ15040:16:29
2,HYZ15040,patch_x10920_y19992,10920,19992,train,HYZ15040:16:29
2,HYZ15040,patch_x10920_y3192,10920,3192,train,HYZ15040:16:4
2,HYZ15040,patch_x10920_y3528,10920,3528,train,HYZ15040:16:5
2,HYZ15040,patch_x10920_y3864,10920,3864,train,HYZ15040:16:5
2,HYZ15040,patch_x10920_y4200,10920,4200,train,HYZ15040:16:6
2,HYZ15040,patch_x10920_y4536,10920,4536,train,HYZ15040:16:6
2,HYZ15040,patch_x10920_y4872,10920,4872,train,HYZ15040:16:7
2,HYZ15040,patch_x10920_y5208,10920,5208,train,HYZ15040:16:7
2,HYZ15040,patch_x10920_y5544,10920,5544,train,HYZ15040:16:8
2,HYZ15040,patch_x10920_y5880,10920,5880,train,HYZ15040:16:8
2,HYZ15040,patch_x10920_y6216,10920,6216,train,HYZ15040:16:9
2,HYZ15040,patch_x10920_y6552,10920,6552,train,HYZ15040:16:9
2,HYZ15040,patch_x11256_y10248,11256,10248,train,HYZ15040:16:15
2,HYZ15040,patch_x11256_y10584,11256,10584,train,HYZ15040:16:15
2,HYZ15040,patch_x11256_y10920,11256,10920,train,HYZ15040:16:16
2,HYZ15040,patch_x11256_y11256,11256,11256,train,HYZ15040:16:16
2,HYZ15040,patch_x11256_y11592,11256,11592,train,HYZ15040:16:17
2,HYZ15040,patch_x11256_y11928,11256,11928,train,HYZ15040:16:17
2,HYZ15040,patch_x11256_y12264,11256,12264,train,HYZ15040:16:18
2,HYZ15040,patch_x11256_y12600,11256,12600,train,HYZ15040:16:18
2,HYZ15040,patch_x11256_y12936,11256,12936,train,HYZ15040:16:19
2,HYZ15040,patch_x11256_y13272,11256,13272,train,HYZ15040:16:19
2,HYZ15040,patch_x11256_y13608,11256,13608,train,HYZ15040:16:20
2,HYZ15040,patch_x11256_y13944,11256,13944,train,HYZ15040:16:20
2,HYZ15040,patch_x11256_y14280,11256,14280,train,HYZ15040:16:21
2,HYZ15040,patch_x11256_y14616,11256,14616,train,HYZ15040:16:21
2,HYZ15040,patch_x11256_y14952,11256,14952,train,HYZ15040:16:22
2,HYZ15040,patch_x11256_y15288,11256,15288,train,HYZ15040:16:22
2,HYZ15040,patch_x11256_y15624,11256,15624,train,HYZ15040:16:23
2,HYZ15040,patch_x11256_y16296,11256,16296,train,HYZ15040:16:24
2,HYZ15040,patch_x11256_y16632,11256,16632,train,HYZ15040:16:24
2,HYZ15040,patch_x11256_y16968,11256,16968,train,HYZ15040:16:25
2,HYZ15040,patch_x11256_y17304,11256,17304,train,HYZ15040:16:25
2,HYZ15040,patch_x11256_y17640,11256,17640,internal_val,HYZ15040:16:26
2,HYZ15040,patch_x11256_y17976,11256,17976,internal_val,HYZ15040:16:26
2,HYZ15040,patch_x11256_y18312,11256,18312,train,HYZ15040:16:27
2,HYZ15040,patch_x11256_y18648,11256,18648,train,HYZ15040:16:27
2,HYZ15040,patch_x11256_y18984,11256,18984,train,HYZ15040:16:28
2,HYZ15040,patch_x11256_y19320,11256,19320,train,HYZ15040:16:28
2,HYZ15040,patch_x11256_y19656,11256,19656,train,HYZ15040:16:29
2,HYZ15040,patch_x11256_y19992,11256,19992,train,HYZ15040:16:29
2,HYZ15040,patch_x11256_y2856,11256,2856,train,HYZ15040:16:4
2,HYZ15040,patch_x11256_y3192,11256,3192,train,HYZ15040:16:4
2,HYZ15040,patch_x11256_y3528,11256,3528,train,HYZ15040:16:5
2,HYZ15040,patch_x11256_y3864,11256,3864,train,HYZ15040:16:5
2,HYZ15040,patch_x11256_y4200,11256,4200,train,HYZ15040:16:6
2,HYZ15040,patch_x11256_y4536,11256,4536,train,HYZ15040:16:6
2,HYZ15040,patch_x11256_y4872,11256,4872,train,HYZ15040:16:7
2,HYZ15040,patch_x11256_y5208,11256,5208,train,HYZ15040:16:7
2,HYZ15040,patch_x11256_y5544,11256,5544,train,HYZ15040:16:8
2,HYZ15040,patch_x11256_y5880,11256,5880,train,HYZ15040:16:8
2,HYZ15040,patch_x11256_y6216,11256,6216,train,HYZ15040:16:9
2,HYZ15040,patch_x11256_y6552,11256,6552,train,HYZ15040:16:9
2,HYZ15040,patch_x11256_y6888,11256,6888,train,HYZ15040:16:10
2,HYZ15040,patch_x11256_y8904,11256,8904,train,HYZ15040:16:13
2,HYZ15040,patch_x11592_y10584,11592,10584,train,HYZ15040:17:15
2,HYZ15040,patch_x11592_y10920,11592,10920,train,HYZ15040:17:16
2,HYZ15040,patch_x11592_y11256,11592,11256,train,HYZ15040:17:16
2,HYZ15040,patch_x11592_y11592,11592,11592,train,HYZ15040:17:17
2,HYZ15040,patch_x11592_y11928,11592,11928,train,HYZ15040:17:17
2,HYZ15040,patch_x11592_y12264,11592,12264,train,HYZ15040:17:18
2,HYZ15040,patch_x11592_y12600,11592,12600,train,HYZ15040:17:18
2,HYZ15040,patch_x11592_y12936,11592,12936,train,HYZ15040:17:19
2,HYZ15040,patch_x11592_y13272,11592,13272,train,HYZ15040:17:19
2,HYZ15040,patch_x11592_y13608,11592,13608,train,HYZ15040:17:20
2,HYZ15040,patch_x11592_y13944,11592,13944,train,HYZ15040:17:20
2,HYZ15040,patch_x11592_y14280,11592,14280,internal_val,HYZ15040:17:21
2,HYZ15040,patch_x11592_y14616,11592,14616,internal_val,HYZ15040:17:21
2,HYZ15040,patch_x11592_y14952,11592,14952,train,HYZ15040:17:22
2,HYZ15040,patch_x11592_y15288,11592,15288,train,HYZ15040:17:22
2,HYZ15040,patch_x11592_y15624,11592,15624,train,HYZ15040:17:23
2,HYZ15040,patch_x11592_y16296,11592,16296,train,HYZ15040:17:24
2,HYZ15040,patch_x11592_y16632,11592,16632,train,HYZ15040:17:24
2,HYZ15040,patch_x11592_y16968,11592,16968,train,HYZ15040:17:25
2,HYZ15040,patch_x11592_y17304,11592,17304,train,HYZ15040:17:25
2,HYZ15040,patch_x11592_y17640,11592,17640,train,HYZ15040:17:26
2,HYZ15040,patch_x11592_y17976,11592,17976,train,HYZ15040:17:26
2,HYZ15040,patch_x11592_y18312,11592,18312,train,HYZ15040:17:27
2,HYZ15040,patch_x11592_y18648,11592,18648,train,HYZ15040:17:27
2,HYZ15040,patch_x11592_y18984,11592,18984,train,HYZ15040:17:28
2,HYZ15040,patch_x11592_y19320,11592,19320,train,HYZ15040:17:28
2,HYZ15040,patch_x11592_y19656,11592,19656,train,HYZ15040:17:29
2,HYZ15040,patch_x11592_y2520,11592,2520,train,HYZ15040:17:3
2,HYZ15040,patch_x11592_y2856,11592,2856,train,HYZ15040:17:4
2,HYZ15040,patch_x11592_y3192,11592,3192,train,HYZ15040:17:4
2,HYZ15040,patch_x11592_y3528,11592,3528,train,HYZ15040:17:5
2,HYZ15040,patch_x11592_y3864,11592,3864,train,HYZ15040:17:5
2,HYZ15040,patch_x11592_y4200,11592,4200,train,HYZ15040:17:6
2,HYZ15040,patch_x11592_y4536,11592,4536,train,HYZ15040:17:6
2,HYZ15040,patch_x11592_y4872,11592,4872,train,HYZ15040:17:7
2,HYZ15040,patch_x11592_y5208,11592,5208,train,HYZ15040:17:7
2,HYZ15040,patch_x11592_y5544,11592,5544,train,HYZ15040:17:8
2,HYZ15040,patch_x11592_y5880,11592,5880,train,HYZ15040:17:8
2,HYZ15040,patch_x11592_y6216,11592,6216,train,HYZ15040:17:9
2,HYZ15040,patch_x11592_y6552,11592,6552,train,HYZ15040:17:9
2,HYZ15040,patch_x11592_y6888,11592,6888,train,HYZ15040:17:10
2,HYZ15040,patch_x11592_y8568,11592,8568,train,HYZ15040:17:12
2,HYZ15040,patch_x11592_y8904,11592,8904,internal_val,HYZ15040:17:13
2,HYZ15040,patch_x11592_y9240,11592,9240,internal_val,HYZ15040:17:13
2,HYZ15040,patch_x11928_y11256,11928,11256,train,HYZ15040:17:16
2,HYZ15040,patch_x11928_y11592,11928,11592,train,HYZ15040:17:17
2,HYZ15040,patch_x11928_y11928,11928,11928,train,HYZ15040:17:17
2,HYZ15040,patch_x11928_y12264,11928,12264,train,HYZ15040:17:18
2,HYZ15040,patch_x11928_y12600,11928,12600,train,HYZ15040:17:18
2,HYZ15040,patch_x11928_y12936,11928,12936,train,HYZ15040:17:19
2,HYZ15040,patch_x11928_y13272,11928,13272,train,HYZ15040:17:19
2,HYZ15040,patch_x11928_y13608,11928,13608,train,HYZ15040:17:20
2,HYZ15040,patch_x11928_y13944,11928,13944,train,HYZ15040:17:20
2,HYZ15040,patch_x11928_y14280,11928,14280,internal_val,HYZ15040:17:21
2,HYZ15040,patch_x11928_y14616,11928,14616,internal_val,HYZ15040:17:21
2,HYZ15040,patch_x11928_y14952,11928,14952,train,HYZ15040:17:22
2,HYZ15040,patch_x11928_y15288,11928,15288,train,HYZ15040:17:22
2,HYZ15040,patch_x11928_y16296,11928,16296,train,HYZ15040:17:24
2,HYZ15040,patch_x11928_y16632,11928,16632,train,HYZ15040:17:24
2,HYZ15040,patch_x11928_y16968,11928,16968,train,HYZ15040:17:25
2,HYZ15040,patch_x11928_y17304,11928,17304,train,HYZ15040:17:25
2,HYZ15040,patch_x11928_y17640,11928,17640,train,HYZ15040:17:26
2,HYZ15040,patch_x11928_y17976,11928,17976,train,HYZ15040:17:26
2,HYZ15040,patch_x11928_y18312,11928,18312,train,HYZ15040:17:27
2,HYZ15040,patch_x11928_y18648,11928,18648,train,HYZ15040:17:27
2,HYZ15040,patch_x11928_y18984,11928,18984,train,HYZ15040:17:28
2,HYZ15040,patch_x11928_y19320,11928,19320,train,HYZ15040:17:28
2,HYZ15040,patch_x11928_y19656,11928,19656,train,HYZ15040:17:29
2,HYZ15040,patch_x11928_y19992,11928,19992,train,HYZ15040:17:29
2,HYZ15040,patch_x11928_y2184,11928,2184,train,HYZ15040:17:3
2,HYZ15040,patch_x11928_y2520,11928,2520,train,HYZ15040:17:3
2,HYZ15040,patch_x11928_y2856,11928,2856,train,HYZ15040:17:4
2,HYZ15040,patch_x11928_y3192,11928,3192,train,HYZ15040:17:4
2,HYZ15040,patch_x11928_y3528,11928,3528,train,HYZ15040:17:5
2,HYZ15040,patch_x11928_y3864,11928,3864,train,HYZ15040:17:5
2,HYZ15040,patch_x11928_y4200,11928,4200,train,HYZ15040:17:6
2,HYZ15040,patch_x11928_y4536,11928,4536,train,HYZ15040:17:6
2,HYZ15040,patch_x11928_y4872,11928,4872,train,HYZ15040:17:7
2,HYZ15040,patch_x11928_y5208,11928,5208,train,HYZ15040:17:7
2,HYZ15040,patch_x11928_y5544,11928,5544,train,HYZ15040:17:8
2,HYZ15040,patch_x11928_y5880,11928,5880,train,HYZ15040:17:8
2,HYZ15040,patch_x11928_y6216,11928,6216,train,HYZ15040:17:9
2,HYZ15040,patch_x11928_y6552,11928,6552,train,HYZ15040:17:9
2,HYZ15040,patch_x11928_y6888,11928,6888,train,HYZ15040:17:10
2,HYZ15040,patch_x11928_y8904,11928,8904,internal_val,HYZ15040:17:13
2,HYZ15040,patch_x11928_y9240,11928,9240,internal_val,HYZ15040:17:13
2,HYZ15040,patch_x12264_y11592,12264,11592,train,HYZ15040:18:17
2,HYZ15040,patch_x12264_y11928,12264,11928,train,HYZ15040:18:17
2,HYZ15040,patch_x12264_y12264,12264,12264,train,HYZ15040:18:18
2,HYZ15040,patch_x12264_y12600,12264,12600,train,HYZ15040:18:18
2,HYZ15040,patch_x12264_y12936,12264,12936,train,HYZ15040:18:19
2,HYZ15040,patch_x12264_y13272,12264,13272,train,HYZ15040:18:19
2,HYZ15040,patch_x12264_y13608,12264,13608,train,HYZ15040:18:20
2,HYZ15040,patch_x12264_y13944,12264,13944,train,HYZ15040:18:20
2,HYZ15040,patch_x12264_y14280,12264,14280,train,HYZ15040:18:21
2,HYZ15040,patch_x12264_y14616,12264,14616,train,HYZ15040:18:21
2,HYZ15040,patch_x12264_y14952,12264,14952,train,HYZ15040:18:22
2,HYZ15040,patch_x12264_y1512,12264,1512,train,HYZ15040:18:2
2,HYZ15040,patch_x12264_y16296,12264,16296,train,HYZ15040:18:24
2,HYZ15040,patch_x12264_y16632,12264,16632,train,HYZ15040:18:24
2,HYZ15040,patch_x12264_y16968,12264,16968,train,HYZ15040:18:25
2,HYZ15040,patch_x12264_y17304,12264,17304,train,HYZ15040:18:25
2,HYZ15040,patch_x12264_y17640,12264,17640,train,HYZ15040:18:26
2,HYZ15040,patch_x12264_y17976,12264,17976,train,HYZ15040:18:26
2,HYZ15040,patch_x12264_y18312,12264,18312,train,HYZ15040:18:27
2,HYZ15040,patch_x12264_y1848,12264,1848,train,HYZ15040:18:2
2,HYZ15040,patch_x12264_y18648,12264,18648,train,HYZ15040:18:27
2,HYZ15040,patch_x12264_y18984,12264,18984,internal_val,HYZ15040:18:28
2,HYZ15040,patch_x12264_y19320,12264,19320,internal_val,HYZ15040:18:28
2,HYZ15040,patch_x12264_y19656,12264,19656,train,HYZ15040:18:29
2,HYZ15040,patch_x12264_y2184,12264,2184,train,HYZ15040:18:3
2,HYZ15040,patch_x12264_y2520,12264,2520,train,HYZ15040:18:3
2,HYZ15040,patch_x12264_y2856,12264,2856,train,HYZ15040:18:4
2,HYZ15040,patch_x12264_y3192,12264,3192,train,HYZ15040:18:4
2,HYZ15040,patch_x12264_y3528,12264,3528,train,HYZ15040:18:5
2,HYZ15040,patch_x12264_y3864,12264,3864,train,HYZ15040:18:5
2,HYZ15040,patch_x12264_y4200,12264,4200,internal_val,HYZ15040:18:6
2,HYZ15040,patch_x12264_y4536,12264,4536,internal_val,HYZ15040:18:6
2,HYZ15040,patch_x12264_y4872,12264,4872,train,HYZ15040:18:7
2,HYZ15040,patch_x12264_y5208,12264,5208,train,HYZ15040:18:7
2,HYZ15040,patch_x12264_y5544,12264,5544,train,HYZ15040:18:8
2,HYZ15040,patch_x12264_y5880,12264,5880,train,HYZ15040:18:8
2,HYZ15040,patch_x12264_y6216,12264,6216,internal_val,HYZ15040:18:9
2,HYZ15040,patch_x12264_y6552,12264,6552,internal_val,HYZ15040:18:9
2,HYZ15040,patch_x12264_y6888,12264,6888,train,HYZ15040:18:10
2,HYZ15040,patch_x12264_y8904,12264,8904,train,HYZ15040:18:13
2,HYZ15040,patch_x12264_y9240,12264,9240,train,HYZ15040:18:13
2,HYZ15040,patch_x12600_y12264,12600,12264,train,HYZ15040:18:18
2,HYZ15040,patch_x12600_y12600,12600,12600,train,HYZ15040:18:18
2,HYZ15040,patch_x12600_y12936,12600,12936,train,HYZ15040:18:19
2,HYZ15040,patch_x12600_y13272,12600,13272,train,HYZ15040:18:19
2,HYZ15040,patch_x12600_y13608,12600,13608,train,HYZ15040:18:20
2,HYZ15040,patch_x12600_y13944,12600,13944,train,HYZ15040:18:20
2,HYZ15040,patch_x12600_y14280,12600,14280,train,HYZ15040:18:21
2,HYZ15040,patch_x12600_y1512,12600,1512,train,HYZ15040:18:2
2,HYZ15040,patch_x12600_y17304,12600,17304,train,HYZ15040:18:25
2,HYZ15040,patch_x12600_y17640,12600,17640,train,HYZ15040:18:26
2,HYZ15040,patch_x12600_y17976,12600,17976,train,HYZ15040:18:26
2,HYZ15040,patch_x12600_y18312,12600,18312,train,HYZ15040:18:27
2,HYZ15040,patch_x12600_y1848,12600,1848,train,HYZ15040:18:2
2,HYZ15040,patch_x12600_y18648,12600,18648,train,HYZ15040:18:27
2,HYZ15040,patch_x12600_y18984,12600,18984,internal_val,HYZ15040:18:28
2,HYZ15040,patch_x12600_y20664,12600,20664,train,HYZ15040:18:30
2,HYZ15040,patch_x12600_y2184,12600,2184,train,HYZ15040:18:3
2,HYZ15040,patch_x12600_y2520,12600,2520,train,HYZ15040:18:3
2,HYZ15040,patch_x12600_y2856,12600,2856,train,HYZ15040:18:4
2,HYZ15040,patch_x12600_y3192,12600,3192,train,HYZ15040:18:4
2,HYZ15040,patch_x12600_y3528,12600,3528,train,HYZ15040:18:5
2,HYZ15040,patch_x12600_y3864,12600,3864,train,HYZ15040:18:5
2,HYZ15040,patch_x12600_y4200,12600,4200,internal_val,HYZ15040:18:6
2,HYZ15040,patch_x12600_y4536,12600,4536,internal_val,HYZ15040:18:6
2,HYZ15040,patch_x12600_y4872,12600,4872,train,HYZ15040:18:7
2,HYZ15040,patch_x12600_y5208,12600,5208,train,HYZ15040:18:7
2,HYZ15040,patch_x12600_y5544,12600,5544,train,HYZ15040:18:8
2,HYZ15040,patch_x12600_y5880,12600,5880,train,HYZ15040:18:8
2,HYZ15040,patch_x12600_y6216,12600,6216,internal_val,HYZ15040:18:9
2,HYZ15040,patch_x12600_y6552,12600,6552,internal_val,HYZ15040:18:9
2,HYZ15040,patch_x12600_y6888,12600,6888,train,HYZ15040:18:10
2,HYZ15040,patch_x12600_y7224,12600,7224,train,HYZ15040:18:10
2,HYZ15040,patch_x12600_y8904,12600,8904,train,HYZ15040:18:13
2,HYZ15040,patch_x12600_y9240,12600,9240,train,HYZ15040:18:13
2,HYZ15040,patch_x12936_y12600,12936,12600,train,HYZ15040:19:18
2,HYZ15040,patch_x12936_y13608,12936,13608,train,HYZ15040:19:20
2,HYZ15040,patch_x12936_y13944,12936,13944,train,HYZ15040:19:20
2,HYZ15040,patch_x12936_y14280,12936,14280,train,HYZ15040:19:21
2,HYZ15040,patch_x12936_y1512,12936,1512,train,HYZ15040:19:2
2,HYZ15040,patch_x12936_y17304,12936,17304,train,HYZ15040:19:25
2,HYZ15040,patch_x12936_y17640,12936,17640,train,HYZ15040:19:26
2,HYZ15040,patch_x12936_y17976,12936,17976,train,HYZ15040:19:26
2,HYZ15040,patch_x12936_y18312,12936,18312,train,HYZ15040:19:27
2,HYZ15040,patch_x12936_y1848,12936,1848,train,HYZ15040:19:2
2,HYZ15040,patch_x12936_y18648,12936,18648,train,HYZ15040:19:27
2,HYZ15040,patch_x12936_y2184,12936,2184,train,HYZ15040:19:3
2,HYZ15040,patch_x12936_y2520,12936,2520,train,HYZ15040:19:3
2,HYZ15040,patch_x12936_y2856,12936,2856,internal_val,HYZ15040:19:4
2,HYZ15040,patch_x12936_y3192,12936,3192,internal_val,HYZ15040:19:4
2,HYZ15040,patch_x12936_y3528,12936,3528,train,HYZ15040:19:5
2,HYZ15040,patch_x12936_y3864,12936,3864,train,HYZ15040:19:5
2,HYZ15040,patch_x12936_y4200,12936,4200,train,HYZ15040:19:6
2,HYZ15040,patch_x12936_y4536,12936,4536,train,HYZ15040:19:6
2,HYZ15040,patch_x12936_y4872,12936,4872,train,HYZ15040:19:7
2,HYZ15040,patch_x12936_y5208,12936,5208,train,HYZ15040:19:7
2,HYZ15040,patch_x12936_y5544,12936,5544,internal_val,HYZ15040:19:8
2,HYZ15040,patch_x12936_y5880,12936,5880,internal_val,HYZ15040:19:8
2,HYZ15040,patch_x12936_y6216,12936,6216,train,HYZ15040:19:9
2,HYZ15040,patch_x12936_y6552,12936,6552,train,HYZ15040:19:9
2,HYZ15040,patch_x12936_y6888,12936,6888,train,HYZ15040:19:10
2,HYZ15040,patch_x12936_y7224,12936,7224,train,HYZ15040:19:10
2,HYZ15040,patch_x12936_y8904,12936,8904,train,HYZ15040:19:13
2,HYZ15040,patch_x12936_y9240,12936,9240,train,HYZ15040:19:13
2,HYZ15040,patch_x13272_y1176,13272,1176,train,HYZ15040:19:1
2,HYZ15040,patch_x13272_y1512,13272,1512,train,HYZ15040:19:2
2,HYZ15040,patch_x13272_y17304,13272,17304,train,HYZ15040:19:25
2,HYZ15040,patch_x13272_y17640,13272,17640,train,HYZ15040:19:26
2,HYZ15040,patch_x13272_y1848,13272,1848,train,HYZ15040:19:2
2,HYZ15040,patch_x13272_y2184,13272,2184,train,HYZ15040:19:3
2,HYZ15040,patch_x13272_y2520,13272,2520,train,HYZ15040:19:3
2,HYZ15040,patch_x13272_y2856,13272,2856,internal_val,HYZ15040:19:4
2,HYZ15040,patch_x13272_y3192,13272,3192,internal_val,HYZ15040:19:4
2,HYZ15040,patch_x13272_y3528,13272,3528,train,HYZ15040:19:5
2,HYZ15040,patch_x13272_y3864,13272,3864,train,HYZ15040:19:5
2,HYZ15040,patch_x13272_y4200,13272,4200,train,HYZ15040:19:6
2,HYZ15040,patch_x13272_y4536,13272,4536,train,HYZ15040:19:6
2,HYZ15040,patch_x13272_y4872,13272,4872,train,HYZ15040:19:7
