mpp_id,patient,patch_stem,x,y,split,block_id
3,HYZ15040,patch_x10080_y16632,10080,16632,train,HYZ15040:9:14
3,HYZ15040,patch_x10080_y16800,10080,16800,train,HYZ15040:9:15
3,HYZ15040,patch_x10080_y16968,10080,16968,train,HYZ15040:9:15
3,HYZ15040,patch_x10080_y17136,10080,17136,train,HYZ15040:9:15
3,HYZ15040,patch_x10080_y17304,10080,17304,train,HYZ15040:9:15
3,HYZ15040,patch_x10080_y17472,10080,17472,train,HYZ15040:9:15
3,HYZ15040,patch_x10080_y17640,10080,17640,train,HYZ15040:9:15
3,HYZ15040,patch_x10080_y17808,10080,17808,train,HYZ15040:9:15
3,HYZ15040,patch_x10080_y17976,10080,17976,train,HYZ15040:9:16
3,HYZ15040,patch_x10080_y18144,10080,18144,train,HYZ15040:9:16
3,HYZ15040,patch_x10080_y18312,10080,18312,train,HYZ15040:9:16
3,HYZ15040,patch_x10080_y18480,10080,18480,train,HYZ15040:9:16
3,HYZ15040,patch_x10080_y18648,10080,18648,train,HYZ15040:9:16
3,HYZ15040,patch_x10080_y18816,10080,18816,train,HYZ15040:9:16
3,HYZ15040,patch_x10080_y18984,10080,18984,train,HYZ15040:9:16
3,HYZ15040,patch_x10080_y19152,10080,19152,train,HYZ15040:9:17
3,HYZ15040,patch_x10080_y19320,10080,19320,train,HYZ15040:9:17
3,HYZ15040,patch_x10080_y19488,10080,19488,train,HYZ15040:9:17
3,HYZ15040,patch_x10080_y19656,10080,19656,train,HYZ15040:9:17
3,HYZ15040,patch_x10080_y19824,10080,19824,train,HYZ15040:9:17
3,HYZ15040,patch_x10080_y19992,10080,19992,train,HYZ15040:9:17
3,HYZ15040,patch_x10080_y20160,10080,20160,train,HYZ15040:9:18
3,HYZ15040,patch_x10080_y20328,10080,20328,train,HYZ15040:9:18
3,HYZ15040,patch_x10080_y4200,10080,4200,train,HYZ15040:9:3
3,HYZ15040,patch_x10080_y4368,10080,4368,embargo,HYZ15040:9:3
3,HYZ15040,patch_x10080_y4536,10080,4536,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10080_y4704,10080,4704,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10080_y9240,10080,9240,train,HYZ15040:9:8
3,HYZ15040,patch_x10080_y9408,10080,9408,train,HYZ15040:9:8
3,HYZ15040,patch_x10080_y9576,10080,9576,train,HYZ15040:9:8
3,HYZ15040,patch_x10080_y9744,10080,9744,train,HYZ15040:9:8
3,HYZ15040,patch_x10080_y9912,10080,9912,train,HYZ15040:9:8
3,HYZ15040,patch_x1008_y25032,1008,25032,train,HYZ15040:0:22
3,HYZ15040,patch_x1008_y25200,1008,25200,train,HYZ15040:0:22
3,HYZ15040,patch_x1008_y25368,1008,25368,train,HYZ15040:0:22
3,HYZ15040,patch_x10248_y10080,10248,10080,train,HYZ15040:9:9
3,HYZ15040,patch_x10248_y10248,10248,10248,train,HYZ15040:9:9
3,HYZ15040,patch_x10248_y10416,10248,10416,train,HYZ15040:9:9
3,HYZ15040,patch_x10248_y10584,10248,10584,train,HYZ15040:9:9
3,HYZ15040,patch_x10248_y10752,10248,10752,train,HYZ15040:9:9
3,HYZ15040,patch_x10248_y10920,10248,10920,train,HYZ15040:9:9
3,HYZ15040,patch_x10248_y11088,10248,11088,train,HYZ15040:9:9
3,HYZ15040,patch_x10248_y11256,10248,11256,train,HYZ15040:9:10
3,HYZ15040,patch_x10248_y11424,10248,11424,train,HYZ15040:9:10
3,HYZ15040,patch_x10248_y11592,10248,11592,train,HYZ15040:9:10
3,HYZ15040,patch_x10248_y11760,10248,11760,train,HYZ15040:9:10
3,HYZ15040,patch_x10248_y11928,10248,11928,train,HYZ15040:9:10
3,HYZ15040,patch_x10248_y12096,10248,12096,train,HYZ15040:9:10
3,HYZ15040,patch_x10248_y12264,10248,12264,train,HYZ15040:9:10
3,HYZ15040,patch_x10248_y12432,10248,12432,train,HYZ15040:9:11
3,HYZ15040,patch_x10248_y12600,10248,12600,train,HYZ15040:9:11
3,HYZ15040,patch_x10248_y12768,10248,12768,train,HYZ15040:9:11
3,HYZ15040,patch_x10248_y12936,10248,12936,train,HYZ15040:9:11
3,HYZ15040,patch_x10248_y13104,10248,13104,train,HYZ15040:9:11
3,HYZ15040,patch_x10248_y13272,10248,13272,train,HYZ15040:9:11
3,HYZ15040,patch_x10248_y13440,10248,13440,train,HYZ15040:9:12
3,HYZ15040,patch_x10248_y13608,10248,13608,train,HYZ15040:9:12
3,HYZ15040,patch_x10248_y13776,10248,13776,train,HYZ15040:9:12
3,HYZ15040,patch_x10248_y13944,10248,13944,train,HYZ15040:9:12
3,HYZ15040,patch_x10248_y14112,10248,14112,train,HYZ15040:9:12
3,HYZ15040,patch_x10248_y14280,10248,14280,train,HYZ15040:9:12
3,HYZ15040,patch_x10248_y14448,10248,14448,train,HYZ15040:9:12
3,HYZ15040,patch_x10248_y14616,10248,14616,train,HYZ15040:9:13
3,HYZ15040,patch_x10248_y14784,10248,14784,train,HYZ15040:9:13
3,HYZ15040,patch_x10248_y14952,10248,14952,train,HYZ15040:9:13
3,HYZ15040,patch_x10248_y15120,10248,15120,train,HYZ15040:9:13
3,HYZ15040,patch_x10248_y15288,10248,15288,train,HYZ15040:9:13
3,HYZ15040,patch_x10248_y15456,10248,15456,train,HYZ15040:9:13
3,HYZ15040,patch_x10248_y15624,10248,15624,train,HYZ15040:9:13
3,HYZ15040,patch_x10248_y16464,10248,16464,train,HYZ15040:9:14
3,HYZ15040,patch_x10248_y16632,10248,16632,train,HYZ15040:9:14
3,HYZ15040,patch_x10248_y16800,10248,16800,train,HYZ15040:9:15
3,HYZ15040,patch_x10248_y16968,10248,16968,train,HYZ15040:9:15
3,HYZ15040,patch_x10248_y17304,10248,17304,train,HYZ15040:9:15
3,HYZ15040,patch_x10248_y17472,10248,17472,train,HYZ15040:9:15
3,HYZ15040,patch_x10248_y17640,10248,17640,train,HYZ15040:9:15
3,HYZ15040,patch_x10248_y17808,10248,17808,train,HYZ15040:9:15
3,HYZ15040,patch_x10248_y17976,10248,17976,train,HYZ15040:9:16
3,HYZ15040,patch_x10248_y18144,10248,18144,train,HYZ15040:9:16
3,HYZ15040,patch_x10248_y18312,10248,18312,train,HYZ15040:9:16
3,HYZ15040,patch_x10248_y18480,10248,18480,train,HYZ15040:9:16
3,HYZ15040,patch_x10248_y18648,10248,18648,train,HYZ15040:9:16
3,HYZ15040,patch_x10248_y18816,10248,18816,train,HYZ15040:9:16
3,HYZ15040,patch_x10248_y18984,10248,18984,train,HYZ15040:9:16
3,HYZ15040,patch_x10248_y19152,10248,19152,train,HYZ15040:9:17
3,HYZ15040,patch_x10248_y19320,10248,19320,train,HYZ15040:9:17
3,HYZ15040,patch_x10248_y19488,10248,19488,train,HYZ15040:9:17
3,HYZ15040,patch_x10248_y19656,10248,19656,train,HYZ15040:9:17
3,HYZ15040,patch_x10248_y19824,10248,19824,train,HYZ15040:9:17
3,HYZ15040,patch_x10248_y19992,10248,19992,train,HYZ15040:9:17
3,HYZ15040,patch_x10248_y20160,10248,20160,train,HYZ15040:9:18
3,HYZ15040,patch_x10248_y4200,10248,4200,train,HYZ15040:9:3
3,HYZ15040,patch_x10248_y4368,10248,4368,embargo,HYZ15040:9:3
3,HYZ15040,patch_x10248_y4536,10248,4536,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10248_y4704,10248,4704,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10248_y4872,10248,4872,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10248_y5040,10248,5040,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10248_y5208,10248,5208,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10248_y5376,10248,5376,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10248_y5544,10248,5544,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10248_y5712,10248,5712,internal_val,HYZ15040:9:5
3,HYZ15040,patch_x10248_y9408,10248,9408,train,HYZ15040:9:8
3,HYZ15040,patch_x10248_y9576,10248,9576,train,HYZ15040:9:8
3,HYZ15040,patch_x10248_y9744,10248,9744,train,HYZ15040:9:8
3,HYZ15040,patch_x10248_y9912,10248,9912,train,HYZ15040:9:8
3,HYZ15040,patch_x10416_y10080,10416,10080,train,HYZ15040:9:9
3,HYZ15040,patch_x10416_y10248,10416,10248,train,HYZ15040:9:9
3,HYZ15040,patch_x10416_y10416,10416,10416,train,HYZ15040:9:9
3,HYZ15040,patch_x10416_y10584,10416,10584,train,HYZ15040:9:9
3,HYZ15040,patch_x10416_y10752,10416,10752,train,HYZ15040:9:9
3,HYZ15040,patch_x10416_y10920,10416,10920,train,HYZ15040:9:9
3,HYZ15040,patch_x10416_y11088,10416,11088,train,HYZ15040:9:9
3,HYZ15040,patch_x10416_y11256,10416,11256,train,HYZ15040:9:10
3,HYZ15040,patch_x10416_y11424,10416,11424,train,HYZ15040:9:10
3,HYZ15040,patch_x10416_y11592,10416,11592,train,HYZ15040:9:10
3,HYZ15040,patch_x10416_y11760,10416,11760,train,HYZ15040:9:10
3,HYZ15040,patch_x10416_y11928,10416,11928,train,HYZ15040:9:10
3,HYZ15040,patch_x10416_y12096,10416,12096,train,HYZ15040:9:10
3,HYZ15040,patch_x10416_y12264,10416,12264,train,HYZ15040:9:10
3,HYZ15040,patch_x10416_y12432,10416,12432,train,HYZ15040:9:11
3,HYZ15040,patch_x10416_y12600,10416,12600,train,HYZ15040:9:11
3,HYZ15040,patch_x10416_y12768,10416,12768,train,HYZ15040:9:11
3,HYZ15040,patch_x10416_y12936,10416,12936,train,HYZ15040:9:11
3,HYZ15040,patch_x10416_y13104,10416,13104,train,HYZ15040:9:11
3,HYZ15040,patch_x10416_y13272,10416,13272,train,HYZ15040:9:11
3,HYZ15040,patch_x10416_y13440,10416,13440,train,HYZ15040:9:12
3,HYZ15040,patch_x10416_y13608,10416,13608,train,HYZ15040:9:12
3,HYZ15040,patch_x10416_y13776,10416,13776,train,HYZ15040:9:12
3,HYZ15040,patch_x10416_y13944,10416,13944,train,HYZ15040:9:12
3,HYZ15040,patch_x10416_y14112,10416,14112,train,HYZ15040:9:12
3,HYZ15040,patch_x10416_y14280,10416,14280,train,HYZ15040:9:12
3,HYZ15040,patch_x10416_y14448,10416,14448,train,HYZ15040:9:12
3,HYZ15040,patch_x10416_y14616,10416,14616,train,HYZ15040:9:13
3,HYZ15040,patch_x10416_y14784,10416,14784,train,HYZ15040:9:13
3,HYZ15040,patch_x10416_y14952,10416,14952,train,HYZ15040:9:13
3,HYZ15040,patch_x10416_y15120,10416,15120,train,HYZ15040:9:13
3,HYZ15040,patch_x10416_y15288,10416,15288,train,HYZ15040:9:13
3,HYZ15040,patch_x10416_y15456,10416,15456,train,HYZ15040:9:13
3,HYZ15040,patch_x10416_y15624,10416,15624,train,HYZ15040:9:13
3,HYZ15040,patch_x10416_y17304,10416,17304,train,HYZ15040:9:15
3,HYZ15040,patch_x10416_y17472,10416,17472,train,HYZ15040:9:15
3,HYZ15040,patch_x10416_y17640,10416,17640,train,HYZ15040:9:15
3,HYZ15040,patch_x10416_y17808,10416,17808,train,HYZ15040:9:15
3,HYZ15040,patch_x10416_y17976,10416,17976,train,HYZ15040:9:16
3,HYZ15040,patch_x10416_y18144,10416,18144,train,HYZ15040:9:16
3,HYZ15040,patch_x10416_y18312,10416,18312,train,HYZ15040:9:16
3,HYZ15040,patch_x10416_y18480,10416,18480,train,HYZ15040:9:16
3,HYZ15040,patch_x10416_y18648,10416,18648,train,HYZ15040:9:16
3,HYZ15040,patch_x10416_y18816,10416,18816,train,HYZ15040:9:16
3,HYZ15040,patch_x10416_y18984,10416,18984,train,HYZ15040:9:16
3,HYZ15040,patch_x10416_y19152,10416,19152,train,HYZ15040:9:17
3,HYZ15040,patch_x10416_y19320,10416,19320,train,HYZ15040:9:17
3,HYZ15040,patch_x10416_y19488,10416,19488,train,HYZ15040:9:17
3,HYZ15040,patch_x10416_y19656,10416,19656,train,HYZ15040:9:17
3,HYZ15040,patch_x10416_y19824,10416,19824,train,HYZ15040:9:17
3,HYZ15040,patch_x10416_y19992,10416,19992,train,HYZ15040:9:17
3,HYZ15040,patch_x10416_y20160,10416,20160,train,HYZ15040:9:18
3,HYZ15040,patch_x10416_y4200,10416,4200,train,HYZ15040:9:3
3,HYZ15040,patch_x10416_y4368,10416,4368,embargo,HYZ15040:9:3
3,HYZ15040,patch_x10416_y4536,10416,4536,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10416_y4704,10416,4704,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10416_y4872,10416,4872,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10416_y5040,10416,5040,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10416_y5208,10416,5208,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10416_y5376,10416,5376,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10416_y5544,10416,5544,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10416_y5712,10416,5712,internal_val,HYZ15040:9:5
3,HYZ15040,patch_x10416_y5880,10416,5880,internal_val,HYZ15040:9:5
3,HYZ15040,patch_x10416_y6048,10416,6048,internal_val,HYZ15040:9:5
3,HYZ15040,patch_x10416_y6216,10416,6216,internal_val,HYZ15040:9:5
3,HYZ15040,patch_x10416_y9576,10416,9576,train,HYZ15040:9:8
3,HYZ15040,patch_x10416_y9744,10416,9744,train,HYZ15040:9:8
3,HYZ15040,patch_x10416_y9912,10416,9912,train,HYZ15040:9:8
3,HYZ15040,patch_x10584_y10080,10584,10080,train,HYZ15040:9:9
3,HYZ15040,patch_x10584_y10248,10584,10248,train,HYZ15040:9:9
3,HYZ15040,patch_x10584_y10416,10584,10416,train,HYZ15040:9:9
3,HYZ15040,patch_x10584_y10584,10584,10584,train,HYZ15040:9:9
3,HYZ15040,patch_x10584_y10752,10584,10752,train,HYZ15040:9:9
3,HYZ15040,patch_x10584_y10920,10584,10920,train,HYZ15040:9:9
3,HYZ15040,patch_x10584_y11088,10584,11088,train,HYZ15040:9:9
3,HYZ15040,patch_x10584_y11256,10584,11256,train,HYZ15040:9:10
3,HYZ15040,patch_x10584_y11424,10584,11424,train,HYZ15040:9:10
3,HYZ15040,patch_x10584_y11592,10584,11592,train,HYZ15040:9:10
3,HYZ15040,patch_x10584_y11760,10584,11760,train,HYZ15040:9:10
3,HYZ15040,patch_x10584_y11928,10584,11928,train,HYZ15040:9:10
3,HYZ15040,patch_x10584_y12096,10584,12096,train,HYZ15040:9:10
3,HYZ15040,patch_x10584_y12264,10584,12264,train,HYZ15040:9:10
3,HYZ15040,patch_x10584_y12432,10584,12432,train,HYZ15040:9:11
3,HYZ15040,patch_x10584_y12600,10584,12600,train,HYZ15040:9:11
3,HYZ15040,patch_x10584_y12768,10584,12768,train,HYZ15040:9:11
3,HYZ15040,patch_x10584_y12936,10584,12936,train,HYZ15040:9:11
3,HYZ15040,patch_x10584_y13104,10584,13104,train,HYZ15040:9:11
3,HYZ15040,patch_x10584_y13272,10584,13272,train,HYZ15040:9:11
3,HYZ15040,patch_x10584_y13440,10584,13440,train,HYZ15040:9:12
3,HYZ15040,patch_x10584_y13608,10584,13608,train,HYZ15040:9:12
3,HYZ15040,patch_x10584_y13776,10584,13776,train,HYZ15040:9:12
3,HYZ15040,patch_x10584_y13944,10584,13944,train,HYZ15040:9:12
3,HYZ15040,patch_x10584_y14112,10584,14112,train,HYZ15040:9:12
3,HYZ15040,patch_x10584_y14280,10584,14280,train,HYZ15040:9:12
3,HYZ15040,patch_x10584_y14448,10584,14448,train,HYZ15040:9:12
3,HYZ15040,patch_x10584_y14616,10584,14616,train,HYZ15040:9:13
3,HYZ15040,patch_x10584_y14784,10584,14784,train,HYZ15040:9:13
3,HYZ15040,patch_x10584_y14952,10584,14952,train,HYZ15040:9:13
3,HYZ15040,patch_x10584_y15120,10584,15120,train,HYZ15040:9:13
3,HYZ15040,patch_x10584_y15288,10584,15288,train,HYZ15040:9:13
3,HYZ15040,patch_x10584_y15456,10584,15456,train,HYZ15040:9:13
3,HYZ15040,patch_x10584_y15624,10584,15624,train,HYZ15040:9:13
3,HYZ15040,patch_x10584_y17136,10584,17136,train,HYZ15040:9:15
3,HYZ15040,patch_x10584_y17304,10584,17304,train,HYZ15040:9:15
3,HYZ15040,patch_x10584_y17472,10584,17472,train,HYZ15040:9:15
3,HYZ15040,patch_x10584_y17640,10584,17640,train,HYZ15040:9:15
3,HYZ15040,patch_x10584_y17808,10584,17808,train,HYZ15040:9:15
3,HYZ15040,patch_x10584_y17976,10584,17976,train,HYZ15040:9:16
3,HYZ15040,patch_x10584_y18144,10584,18144,train,HYZ15040:9:16
3,HYZ15040,patch_x10584_y18312,10584,18312,train,HYZ15040:9:16
3,HYZ15040,patch_x10584_y18480,10584,18480,train,HYZ15040:9:16
3,HYZ15040,patch_x10584_y18648,10584,18648,train,HYZ15040:9:16
3,HYZ15040,patch_x10584_y18816,10584,18816,train,HYZ15040:9:16
3,HYZ15040,patch_x10584_y18984,10584,18984,train,HYZ15040:9:16
3,HYZ15040,patch_x10584_y19152,10584,19152,train,HYZ15040:9:17
3,HYZ15040,patch_x10584_y19320,10584,19320,train,HYZ15040:9:17
3,HYZ15040,patch_x10584_y19488,10584,19488,train,HYZ15040:9:17
3,HYZ15040,patch_x10584_y19656,10584,19656,train,HYZ15040:9:17
3,HYZ15040,patch_x10584_y19824,10584,19824,train,HYZ15040:9:17
3,HYZ15040,patch_x10584_y19992,10584,19992,train,HYZ15040:9:17
3,HYZ15040,patch_x10584_y20160,10584,20160,train,HYZ15040:9:18
3,HYZ15040,patch_x10584_y20496,10584,20496,train,HYZ15040:9:18
3,HYZ15040,patch_x10584_y20664,10584,20664,train,HYZ15040:9:18
3,HYZ15040,patch_x10584_y20832,10584,20832,train,HYZ15040:9:18
3,HYZ15040,patch_x10584_y4368,10584,4368,embargo,HYZ15040:9:3
3,HYZ15040,patch_x10584_y4536,10584,4536,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10584_y4704,10584,4704,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10584_y4872,10584,4872,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10584_y5040,10584,5040,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10584_y5208,10584,5208,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10584_y5376,10584,5376,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10584_y5544,10584,5544,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10584_y5712,10584,5712,internal_val,HYZ15040:9:5
3,HYZ15040,patch_x10584_y5880,10584,5880,internal_val,HYZ15040:9:5
3,HYZ15040,patch_x10584_y6048,10584,6048,internal_val,HYZ15040:9:5
3,HYZ15040,patch_x10584_y6216,10584,6216,internal_val,HYZ15040:9:5
3,HYZ15040,patch_x10584_y6384,10584,6384,internal_val,HYZ15040:9:5
3,HYZ15040,patch_x10584_y9744,10584,9744,train,HYZ15040:9:8
3,HYZ15040,patch_x10584_y9912,10584,9912,train,HYZ15040:9:8
3,HYZ15040,patch_x10752_y10080,10752,10080,train,HYZ15040:9:9
3,HYZ15040,patch_x10752_y10248,10752,10248,train,HYZ15040:9:9
3,HYZ15040,patch_x10752_y10416,10752,10416,train,HYZ15040:9:9
3,HYZ15040,patch_x10752_y10584,10752,10584,train,HYZ15040:9:9
3,HYZ15040,patch_x10752_y10752,10752,10752,train,HYZ15040:9:9
3,HYZ15040,patch_x10752_y10920,10752,10920,train,HYZ15040:9:9
3,HYZ15040,patch_x10752_y11088,10752,11088,train,HYZ15040:9:9
3,HYZ15040,patch_x10752_y11256,10752,11256,train,HYZ15040:9:10
3,HYZ15040,patch_x10752_y11424,10752,11424,train,HYZ15040:9:10
3,HYZ15040,patch_x10752_y11592,10752,11592,train,HYZ15040:9:10
3,HYZ15040,patch_x10752_y11760,10752,11760,train,HYZ15040:9:10
3,HYZ15040,patch_x10752_y11928,10752,11928,train,HYZ15040:9:10
3,HYZ15040,patch_x10752_y12096,10752,12096,train,HYZ15040:9:10
3,HYZ15040,patch_x10752_y12264,10752,12264,train,HYZ15040:9:10
3,HYZ15040,patch_x10752_y12432,10752,12432,train,HYZ15040:9:11
3,HYZ15040,patch_x10752_y12600,10752,12600,train,HYZ15040:9:11
3,HYZ15040,patch_x10752_y12768,10752,12768,train,HYZ15040:9:11
3,HYZ15040,patch_x10752_y12936,10752,12936,train,HYZ15040:9:11
3,HYZ15040,patch_x10752_y13104,10752,13104,train,HYZ15040:9:11
3,HYZ15040,patch_x10752_y13272,10752,13272,train,HYZ15040:9:11
3,HYZ15040,patch_x10752_y13440,10752,13440,train,HYZ15040:9:12
3,HYZ15040,patch_x10752_y13608,10752,13608,train,HYZ15040:9:12
3,HYZ15040,patch_x10752_y13776,10752,13776,train,HYZ15040:9:12
3,HYZ15040,patch_x10752_y13944,10752,13944,train,HYZ15040:9:12
3,HYZ15040,patch_x10752_y14112,10752,14112,train,HYZ15040:9:12
3,HYZ15040,patch_x10752_y14280,10752,14280,train,HYZ15040:9:12
3,HYZ15040,patch_x10752_y14448,10752,14448,train,HYZ15040:9:12
3,HYZ15040,patch_x10752_y14616,10752,14616,train,HYZ15040:9:13
3,HYZ15040,patch_x10752_y14784,10752,14784,train,HYZ15040:9:13
3,HYZ15040,patch_x10752_y14952,10752,14952,train,HYZ15040:9:13
3,HYZ15040,patch_x10752_y15120,10752,15120,train,HYZ15040:9:13
3,HYZ15040,patch_x10752_y15288,10752,15288,train,HYZ15040:9:13
3,HYZ15040,patch_x10752_y15456,10752,15456,train,HYZ15040:9:13
3,HYZ15040,patch_x10752_y15624,10752,15624,train,HYZ15040:9:13
3,HYZ15040,patch_x10752_y16968,10752,16968,train,HYZ15040:9:15
3,HYZ15040,patch_x10752_y17136,10752,17136,train,HYZ15040:9:15
3,HYZ15040,patch_x10752_y17304,10752,17304,train,HYZ15040:9:15
3,HYZ15040,patch_x10752_y17472,10752,17472,train,HYZ15040:9:15
3,HYZ15040,patch_x10752_y17640,10752,17640,train,HYZ15040:9:15
3,HYZ15040,patch_x10752_y17808,10752,17808,train,HYZ15040:9:15
3,HYZ15040,patch_x10752_y17976,10752,17976,train,HYZ15040:9:16
3,HYZ15040,patch_x10752_y18144,10752,18144,train,HYZ15040:9:16
3,HYZ15040,patch_x10752_y18312,10752,18312,train,HYZ15040:9:16
3,HYZ15040,patch_x10752_y18480,10752,18480,train,HYZ15040:9:16
3,HYZ15040,patch_x10752_y18648,10752,18648,train,HYZ15040:9:16
3,HYZ15040,patch_x10752_y18816,10752,18816,train,HYZ15040:9:16
3,HYZ15040,patch_x10752_y18984,10752,18984,train,HYZ15040:9:16
3,HYZ15040,patch_x10752_y19152,10752,19152,train,HYZ15040:9:17
3,HYZ15040,patch_x10752_y19320,10752,19320,train,HYZ15040:9:17
3,HYZ15040,patch_x10752_y19488,10752,19488,train,HYZ15040:9:17
3,HYZ15040,patch_x10752_y19656,10752,19656,train,HYZ15040:9:17
3,HYZ15040,patch_x10752_y19824,10752,19824,train,HYZ15040:9:17
3,HYZ15040,patch_x10752_y19992,10752,19992,train,HYZ15040:9:17
3,HYZ15040,patch_x10752_y20160,10752,20160,train,HYZ15040:9:18
3,HYZ15040,patch_x10752_y20496,10752,20496,train,HYZ15040:9:18
3,HYZ15040,patch_x10752_y20664,10752,20664,train,HYZ15040:9:18
3,HYZ15040,patch_x10752_y20832,10752,20832,train,HYZ15040:9:18
3,HYZ15040,patch_x10752_y3192,10752,3192,train,HYZ15040:9:2
3,HYZ15040,patch_x10752_y3360,10752,3360,train,HYZ15040:9:3
3,HYZ15040,patch_x10752_y3528,10752,3528,train,HYZ15040:9:3
3,HYZ15040,patch_x10752_y3696,10752,3696,train,HYZ15040:9:3
3,HYZ15040,patch_x10752_y3864,10752,3864,train,HYZ15040:9:3
3,HYZ15040,patch_x10752_y4032,10752,4032,train,HYZ15040:9:3
3,HYZ15040,patch_x10752_y4200,10752,4200,train,HYZ15040:9:3
3,HYZ15040,patch_x10752_y4368,10752,4368,embargo,HYZ15040:9:3
3,HYZ15040,patch_x10752_y4536,10752,4536,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10752_y4704,10752,4704,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10752_y4872,10752,4872,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10752_y5040,10752,5040,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10752_y5208,10752,5208,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10752_y5376,10752,5376,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10752_y5544,10752,5544,internal_val,HYZ15040:9:4
3,HYZ15040,patch_x10752_y5712,10752,5712,internal_val,HYZ15040:9:5
