patch_id,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic
patch_x13937_y8121,0.5158478601373707,-0.16231115886133793,-0.21883714693349277,-0.6278976419977683,-0.8451445891222482,0.3563958705759113,-0.17977612762295886,0.6781768658931513
patch_x2289_y10249,-1.191330487449286,-0.9006820791003269,-1.2728321260473334,1.6805535083882468,1.0832412267565679,-1.0568146020966616,-0.8952870456649075,-1.335682947984402
patch_x11697_y12713,-0.6661050535975463,-1.3559452996427939,0.43748470280859936,0.7858365122762696,-1.2513224006389398,-0.6284294197024346,1.6500926690625612,-0.7199010395591362
patch_x13601_y8009,0.5205443617813477,-0.15761820745345825,-0.21615829325675062,-0.6263457917204793,-0.8437499871942942,0.3603879905552145,-0.17860291849315318,0.6829801569105063
patch_x10801_y14169,-0.9601582398622822,2.9935024526625256,-1.1193338103700599,0.6377224676003459,1.0818466248286132,-0.8704133076785291,-0.8012836641390028,-1.0522887779602934
patch_x5537_y11705,-1.0282575136999892,-1.7241614870303894,-1.1687586607059353,1.871105944035865,0.6753201628299327,-0.9296809350635334,1.6923982268490831,-1.1435513072900931
patch_x13713_y8681,0.48845160054748754,-0.1897468747843347,-0.23557998241312614,0.09394464358929512,-0.8545581521359399,0.32906520302531056,-0.19414793946311415,0.6455144869751165
patch_x6209_y16297,0.39895715255387426,-0.28396689920410495,2.6409309103021967,-0.6676638053532971,-0.8855880450329235,0.2630416802907176,-0.2294908644985964,0.5404825233955567
patch_x9121_y9689,-0.9491997360263287,-1.6553916990918258,-1.122012664046802,1.5542128669678046,1.0522113338595842,-0.8476889324117362,-0.7869118522988491,-1.0596538241869102
patch_x6993_y9353,-0.5304283394381283,0.6724548425435496,-0.8617620293513897,0.24336737468679862,1.0947466926621903,-0.5098941649324158,-0.6216360161370794,-0.5575498031724363
patch_x3521_y12601,-0.5841771915858991,-0.02692767653962305,-0.8959174137298401,0.6486800822806322,0.8377912874366097,-0.5571854323795199,-0.6374743393894943,-0.6174308311888329
patch_x10689_y3641,0.5315028656173026,-0.1478713083755531,-0.2095951017487358,-0.6226601473119179,-0.8402634823744087,0.3683722305138133,-0.17420338425637077,0.6954687135556358
patch_x11585_y5097,0.5226316958453409,-0.15581322614273516,-0.21481886641837888,-0.6257638478664959,-0.8430526862303168,0.35946673209844987,-0.1787495696343785,0.6852216927186064
patch_x11137_y15289,0.03810927624142201,-0.6456851538730957,-0.5128413379558453,0.9446028811081637,-1.0124968204767653,-0.038824007374893464,-0.3779018194193693,0.10818633183335452
patch_x10017_y17977,-0.6640177195335539,-1.3436714267298742,-0.9348947347264249,1.9963879965092242,0.7827045112824146,-0.628736505854687,-0.6761902406731746,-0.6987665590827585
patch_x4081_y16185,0.28911119743634306,-0.38847531709499705,1.1026341538551112,-0.7057811277892064,-0.9249855494976322,0.16293159465593535,-0.2784723456680982,0.40631059431069616
patch_x9121_y18761,-0.013291325084352799,0.021584424798328453,-0.5411032442454616,0.4550216835887772,-1.0264428397563083,-0.0775168625588848,-0.39681981663752913,0.06687802908407761
patch_x11473_y14729,0.013061267473534857,-0.6572370342617259,-0.5250301221850163,-0.7982132099302288,-1.0142400728867078,-0.06707593338225462,-0.3927135846831985,0.08737207075813808
patch_x7665_y19321,-0.7576868356551495,0.35902604313934144,-0.9999908790712368,1.81310841982765,-1.2914172060676263,-0.6787915486720739,-0.6980412607158561,-0.8098826912843007
patch_x9793_y19097,-0.9810315805021921,-1.6840909019323274,-1.1364784739012035,2.2712299829313367,-1.3709095159610218,-0.855366086218086,-0.7880850614286568,-1.080147865860968
patch_x8673_y14505,-0.743858247481212,-1.4517898072422117,3.59896782972638,1.2262866602873566,0.7631800842910546,-0.68923247784871,1.0444267526158173,-0.8121242270924008
patch_x10801_y10249,0.3063317034642721,-0.36753753389060256,-0.3466184673140494,-0.47658710412662575,-0.9155719864839412,0.17920716072539702,-0.2685000680647281,0.43000682999632733
patch_x2177_y10137,-0.9439814008663523,-1.6442008149653393,0.37163710441625597,1.685216917011829,1.058835693017367,-0.8581298615883713,1.4904226023362288,-1.0516483391579787
patch_x22337_y17529,-0.495204577108282,1.5856500165604672,1.2262555644187472,-0.9707595626362907,1.0909115373603162,-0.4813351527727998,-0.602864670060145,2.910030696166844
patch_x2849_y10025,-0.44328214226650214,0.5960847234195428,-0.8033630191984309,-0.9533012470167914,0.8346534330987123,-0.4312801099554095,-0.5726545349675769,4.718876870195628
patch_x9009_y12041,-0.603485031677818,-0.06173502826104933,-0.907972255275176,0.7712423116388795,1.0250165962644753,-0.552579140095712,1.3302240983516804,-0.632481143043223
patch_x6881_y12601,-1.0590456911438546,0.587734203026458,-1.187510636443124,-1.1735669957494899,0.6735769104199902,-0.9180116612778871,1.703584043208347,-1.1662868847722556
patch_x5201_y17865,-0.23193956828741294,-0.9075879420590764,-0.675715641501711,0.8214050086477809,-1.0961729361540233,-0.2516347108868647,-0.48481050137316506,-0.1870559560335728
patch_x5313_y16745,0.46366450853759683,1.7194647858407812,1.1790836059958583,-0.6472957704638799,1.1149684206175277,0.3140179815648725,1.1286908452143964,0.6134925468593997
patch_x4753_y16633,3.48695890013942,-0.24100834400888446,1.1749688234081364,-0.6548610405656633,1.111481915797642,0.2903723478413184,-0.21379919238740613,0.5859536783598779
patch_x9009_y14841,-0.7949979320489939,-0.532142279597693,0.4881188698614866,2.414127265569538,1.0044462178271492,-0.7214765238353734,-0.7237052104304192,-0.863359331277555
patch_x7665_y16297,0.22962217661260328,-0.44713720969350523,1.0316064324943948,-0.726246153320953,-0.9445099764889929,5.222900833801004,2.171390167607219,0.3473902244977709
patch_x3073_y10361,-0.589395526745878,-0.34839892024058194,-0.8931046173692627,0.652724181448342,1.097187246036111,-0.574382256905742,1.6977862341768215,1.9990904307339157
patch_x7553_y16409,0.26145402108846344,-0.4224089657365976,1.0459757639358052,-0.7164500984455686,1.0476788775937327,9.96502378135191,-0.28565825158817626,0.381013261619275
patch_x3633_y7337,0.25232193455850477,-0.435585329304877,-0.38157750779552174,-0.7189718551461614,-0.9406748211871188,0.14512059782521358,-0.2878580187065667,0.3576372453348055
patch_x10801_y18649,-0.8229160251548701,0.6027006264417791,0.6132840117834764,-1.0905430059145307,0.9723703734842002,-0.7331457976210223,-0.7259049775488069,-0.8921790773816989
patch_x6657_y16745,0.39817440227987344,-0.279815442189441,-0.2908983108378312,-0.6697006088422391,-0.8876799479248549,0.26058499107268707,-0.22817100422756142,0.5433644980059683
patch_x8673_y13497,1.3134808861385974,2.7008575376983326,0.9666016775123083,-0.7955944625873023,1.0030516158991951,-0.022548441305432605,2.062367345568136,0.11555137805996958
patch_x7665_y8681,0.062374534735317615,-0.6103075201829135,-0.4959645597923737,-0.7814338288070419,-0.9975048497512566,-0.023776785914452897,-0.3745288431711684,0.1354049809317111
patch_x3521_y16969,-0.21237081143749723,1.0280838050224517,-0.6623213731180049,-0.8749328080136992,0.9326242185375029,-0.25317014164813567,-0.48686361735033057,-0.17680893519654126
patch_x10129_y11929,-1.387800806222441,2.717168376023273,-1.3858797512058127,0.5525656532924909,0.9043835294964279,1.6958947862286262,-0.9614267103578606,-1.5540725795736057
patch_x5201_y14393,-0.9465905684463416,-1.641132346737107,-1.112234848126695,0.06774644574758121,0.7199474245244711,2.112323271244239,-0.7696070176341728,-1.0145028886237446
patch_x14609_y23129,0.5215880288133447,-0.1605061775506168,-0.21615829325675062,-0.6261518104358188,-0.8440986376762827,0.3619234213164821,-0.17742970936334435,0.6833003763116632
patch_x13937_y5097,0.47462301237354576,-0.20689419723621152,-0.24388442881102448,-0.641864294493369,-0.8608338608117347,0.3241518245892478,-0.19576110201660174,0.6282226393126228
patch_x11361_y5545,0.4761885129215441,-0.20508921592548696,-0.24428625686253178,-0.6415733225663772,-0.8583933074378147,0.3256872553505221,-0.19561445087537524,0.6307843945218885
patch_x6657_y7785,0.45661975607162275,-0.21483611500339359,-0.2532604166796182,-0.6463258640405752,-0.8615311617757114,0.29866367395217286,-0.20969296043307672,0.6067679394350939
patch_x10801_y14505,-0.775429175199079,0.2313021849016708,0.37981742420192194,0.7028372280136067,0.9911974995115834,-0.7248544715101677,-0.7242918149953221,-0.8425450702023399
patch_x6769_y9577,-0.5100768323142164,0.987308711881962,2.1377690064988157,1.3522906928988874,1.0445410232558352,-0.497610718842259,-0.6094639714153169,-0.5319322510798653
patch_x9793_y9913,-0.5726968542339487,-0.4716427685737368,0.5043701163140065,0.36375470931274023,0.9964272567414123,-0.5703901369264397,1.6955032631636395,-0.6071838103518031
patch_x15057_y4761,0.5020192719634292,-0.17404353738104203,-0.22687370796371317,1.1718427683258719,-0.8493283949061117,0.34165573526772647,-0.18754863810794054,0.6618456764341374
patch_x2961_y14505,2.8667987019281433,-0.8056064980031995,0.912570964942807,-0.8443807556795748,0.9531945969748282,-0.14354038529348276,-0.43040292797829804,-0.050322271739457886
patch_x5649_y11593,-0.9588536560722867,-0.23942588724163708,0.2492611265588559,0.19908774470390075,1.0351274602421443,-0.8722558245920482,1.7099584877219005,-1.0538898749660772
patch_x8001_y17865,0.0571561995753423,-0.6339527753533936,-0.5002507256751596,0.9539721436486118,-1.010056267102845,-0.01487128749908615,-0.3641166121441176,0.1411689301525423
patch_x5537_y14729,-1.5853147920275952,-1.42239140775556,-1.511785874012652,1.6564616215982646,0.4703136794206495,-1.3460897575198585,-1.0375386526541852,-1.7820687931975248
patch_x7441_y19993,-0.7326388268872602,-0.49208073046768147,-0.9816407313855596,0.7683012110056965,0.7736395987507115,-0.647775847294429,-0.6823495886046671,-0.7663328527269196
patch_x5761_y13497,-1.0052968389960861,-0.26961022095001363,0.479626039121689,1.118260436040995,-1.3806717294567021,-0.8811613230074125,-0.8048032915284278,-1.1048047597500716
patch_x7329_y18761,-1.2729974327029363,2.254604313774747,-1.3142204153529853,1.9120695726865866,-1.4758533110395833,-1.115775143329416,-0.9199244373908864,-1.4054907774366703
patch_x6545_y12937,-0.19201930431358638,-0.8799717280050106,-0.6478555632636019,0.9536127477222117,1.0748736151888416,-0.21846940644344245,-0.4641326904602907,-0.15407335771438324
patch_x7553_y18985,-0.8390928641508039,-0.1211825201792778,-1.0419149391122386,2.8675235517493163,-1.3140794873968837,-0.7414371237318784,-0.7304511629268167,-0.900504781811785
patch_x4641_y18649,0.30528803643227476,-0.3700645077256158,-0.3450111551080027,-0.6983128483297525,-0.9169665884118952,0.18289219455244282,-0.26571369638143205,0.4348101210136858
patch_x6433_y11033,-0.21158806116349962,-0.8913431102625649,-0.6625892584856768,-0.8766786395756496,1.0909115373603162,-0.25102053858235746,-0.48583705936174737,-0.18737617543472573
patch_x3073_y11481,-1.3405748730246445,4.411163251305641,1.3651026877165573,2.1453301714753663,1.1013710518199744,-1.1320507093988719,-0.9316565286889701,-1.511163179818541
patch_x6881_y10361,-0.35561411157888195,-0.14187692875707117,-0.7528666273918602,-0.17340257670133302,0.9015943256405191,-0.35727234726221524,1.6363338064527824,-0.3494071924202657
patch_x10689_y17305,-0.11087419257593314,0.08186007800131719,-0.6019132227074876,-0.8442837650372428,-1.0651430432570401,-0.15244588370884785,1.6651956052113497,-0.05512556275681331
patch_x13377_y5993,0.5158478601373707,-0.16158916633704828,-0.21843531888198103,-0.6274126887861151,-0.8447959386402603,0.3536320952056268,-0.1809493367527685,0.677856646491988
patch_x11809_y13721,-0.7295078257912724,-1.407387266998414,0.5314260538004337,0.7230002777161513,1.0616248968732758,-0.672649825627,-0.6929084707729448,-0.779141628773213
patch_x7217_y9017,-0.14844620572777367,1.0619196133651252,-0.6268265619011811,-0.8569895391825472,-1.079437713018572,-0.18499701584776118,-0.4560668776928568,-0.10251803412807654
patch_x9569_y19321,-0.9186724753404594,-0.35531964352182543,-1.0874554516168384,-1.118670292190393,-1.3440634288479014,-0.8166732310340905,-0.7703402733403042,0.6220108810844351
patch_x12257_y4313,0.4117420736958184,-0.26862455806295266,-0.28259386443993284,-0.6631052451637595,-0.8807069382850834,0.2716400925538303,2.278587986327935,0.5552126158487902
patch_x4753_y10137,0.21553267168066187,-0.45562062185390895,-0.3999276554811989,1.036112927251219,-0.9448586269709816,0.10427813957543902,-0.30560280679491963,0.3265759634225566
patch_x5089_y11257,-0.7660361719111188,-0.5127799883408715,-0.9969101973429845,-1.0632886354196427,0.7771261035705976,-0.7042796993091505,1.6044078496649257,-0.8086018136796732
patch_x10801_y11593,-1.2912616057628614,0.7221644742691644,1.8671504588355754,0.28938451976480284,0.9322755680555141,-1.1025704387824973,3.2719112662137286,-1.4423160085697473
patch_x12817_y2073,0.46235992474760024,-0.21808508136269447,-0.2523228178927552,-0.6466168359675661,-0.8629257637036661,0.3173959292396626,-0.19972068282970462,0.6144532050628672
patch_x8113_y13945,-1.1258403811915703,0.20421171004030217,0.40730799862297684,1.0757484082499387,1.109041362423722,-0.9861847870782591,2.6946833688085645,-1.2537067812881626
patch_x3857_y8345,-0.4696347348243909,-1.1503579283513887,-0.8218471095679463,0.7101498689463615,0.8538292096080843,-0.4561540882879797,-0.5881995559375383,-0.47237144246462587
patch_x10129_y18873,-1.1978534063992616,-0.6860768807562919,-1.2733678967826831,-0.04723044871390325,-1.4524937287463484,-1.0562004297921552,-0.8895676511570921,-1.338244703193662
patch_x3969_y13273,-1.0496526878558983,-1.748167738463013,0.5621601729697857,0.6852221929640793,1.0595329939813445,-0.9272242458455029,-0.8188818010861293,-1.1425906490866196
patch_x9569_y14953,-1.1610641435214202,2.094808845638959,0.36491061375137496,0.13049983295355852,0.9430837329971599,-1.0138225407811097,-0.8688898402442178,-1.2793243333807416
patch_x13713_y5545,0.5082812741554054,-0.17278005046353664,-0.22419485428697408,-0.6309043519100159,-0.848979744424123,0.35056123368309067,-0.18358905729483843,0.6672894062538052
patch_x9233_y11817,-0.9760741621002132,-0.2542998099948544,-1.138621556842597,0.19092954323764444,1.0668546541031045,-0.8418542955189139,1.4706676218335628,0.621481746016959
patch_x13377_y3305,0.4738402620995514,-0.20346473274583726,-0.24348260075951134,-0.641088369354724,-0.85943925888378,0.31923844615318675,-0.19752091571131342,0.6298237363184118
patch_x9905_y18425,0.038109276241423434,-0.6511000978052689,-0.5143147074780509,-0.7925877526750564,-1.0121481699947765,-0.03698149046136931,-0.3746754943123957,0.11683225566459698
patch_x14497_y3193,0.5106295249773929,-0.1688090915799402,-0.22151600061023194,-0.6298374548443793,-0.8482824434601457,0.3542462675101348,-0.18109598789399503,0.6727331360734783
patch_x2177_y9465,-0.648362714053622,-1.3295925725062308,-0.9318140529981727,-1.027208116472676,1.0421004698819158,-0.6189097489825574,3.5643733005280605,1.8857557726748593
patch_x10241_y19657,-0.9883372497261587,-0.8580931534793292,-1.1427737800415447,0.619576000922181,-1.3726527683709644,-0.8670353600037306,-0.7930712002303428,-1.0747041360412968
patch_x10353_y5545,0.5189788612333568,-0.16176966446812366,-0.2177656054627959,-0.627315698143784,-0.8447959386402603,0.35670295672816366,-0.17992277876418616,0.6794577434977752
patch_x3521_y10025,-0.39762170961670024,-1.0657043048784534,-0.7738956287542751,0.7487349783568572,1.0239706448185093,-0.41254785466791977,0.768303267258716,-0.39007505636722845
patch_x3409_y12377,-1.2388173374050837,0.4353039201212808,0.17401175180057396,0.5315644894569399,0.9430837329971599,-1.0583500328579292,-0.8910341625693516,-1.374749714925579
patch_x4641_y11145,-0.16853679609368447,-0.8550629859170186,1.4618557708662694,-0.8613541180874215,-1.0825755673564688,-0.21724106183442385,-0.4657458530137767,-0.1284558056218057
patch_x12481_y14057,-0.13931411919781073,-0.8261832849454456,-0.6212009691800264,-0.8523339883506802,1.0466329261477674,-0.18806787737030145,-0.45328050600956277,-0.09931584011649972
patch_x7329_y9353,-0.07956418161606771,-0.7657164110362094,-0.5843667311248353,-0.8317719721766008,-1.0518943249414743,-0.13432780072586284,-0.4284964631423583,-0.026626036053824954
patch_x14049_y7785,0.5249799466673307,-0.15599372427380756,-0.2145509810507054,-0.6251819040125133,-0.8423553852663401,0.3628446797732467,-0.17669645365721182,0.6874632285267084
patch_x11697_y6105,0.5056721065754147,-0.1704335747595958,-0.2248645677061607,-0.6310983331946756,-0.847933792978157,0.3431911660289907,-0.1872553358254883,0.6656883092480161
patch_x9905_y12041,-1.640629144723355,0.18025274283292567,-1.5372349839416928,0.3630509522560909,1.0009597130072638,-1.4280817601716573,-1.075667949372961,-1.8464328928301175
patch_x15617_y6777,0.48714701675749345,-0.19534231684757936,-0.23772306535451831,-0.6385666126541296,-0.8576960064738374,0.33367149530912177,-0.19209482348594867,0.6423122929635418
patch_x5985_y9465,-0.023206161888313342,1.2125426271848714,-0.5482022064888264,-0.8110159747178617,-1.0288833931302284,-0.103926271652726,-0.4091385125005193,0.03741784417761345
patch_x8449_y19881,0.12577730692904893,0.2833470805293893,-0.45511204122206866,0.5098192498065994,-0.9832101799897248,0.03241997994801959,-0.3432921500900168,0.22506641325572574
patch_x14609_y4537,0.513760526073379,-0.16483813269635067,-0.21977474572034994,-0.6283825952094215,-0.8461905405682143,0.3517895782921051,-0.1828558015887075,0.6736937942769492
patch_x8449_y10137,-0.24341990563936583,1.7767566054224277,0.8608096511151707,-0.8871536289473503,-1.1073297515776583,-0.2737449138491462,-0.4941961744116335,-0.20690955890531781
patch_x10129_y13721,-0.9413722332863627,-0.15170261358766995,1.8845900533932536,0.4739437590449508,1.0706898094049788,-0.8354054863215802,1.5068295134109906,-1.0337160526931777
patch_x5985_y10361,-0.17636429883364904,-0.8480235588052021,-0.6407566010202371,-0.126042693572918,-1.0825755673564688,-0.22430404333626225,-0.4717585498040459,-0.14510721448197914
patch_x21329_y2297,0.5322856158912977,-0.14714931585126348,-0.20919327369722412,-0.6225631566695885,-0.8399148318924202,0.3689864028183222,-0.17391008197391655,0.6957889329567927
patch_x13825_y9017,0.5270672807313225,-0.15310575417665048,-0.2125418407931514,-0.6245029695161987,-0.8423553852663401,0.36622262744803846,-0.17566989566863064,0.6897047643348072
patch_x2625_y15961,-0.43049722112456085,2.356842481945101,4.137227320666927,-0.9530102750897989,-1.1756652460474193,-0.41868957771299864,-0.5717746281202182,-0.44259103815700485
patch_x8897_y14617,-1.0337367656179666,-0.5972005602418714,0.21452114156477925,2.373647791959711,0.9800406840879491,-0.9554761718528649,1.1125471369035262,-1.153798328127122
patch_x5873_y16969,1.5766993472836188,-0.20599170658085195,-0.24375048612718628,-0.6415733225663772,-0.85943925888378,0.32230930767572535,-0.19752091571131303,0.6291832975160973
patch_x10577_y14169,-0.6394915442816587,-1.3147917257582966,0.593287690011998,2.00924881146626,1.0954439936261675,-0.6038625275221184,-0.6603519174207574,-0.6734692263913369
patch_x22785_y18537,0.2014431667487208,-0.48052936394189644,-0.41037518482049096,1.0268848619056397,-0.9542721899846732,0.09752224422584878,-0.3092690853255711,0.3048010441438644
patch_x13489_y3417,0.4879297670314896,-0.19173235422613266,-0.2355799824131247,-0.637208743661502,-0.8549068026179286,0.3345927537658813,-0.190921614356139,0.6439133899693309
patch_x9233_y10697,-0.056342590154167954,-0.7462226128803909,0.8443260586186963,-0.8263404962060907,0.9730676744481775,-0.11958766541767546,-0.416617720703048,0.0015532712480087324
patch_x6209_y13385,-0.3924033744567224,0.12875570147281187,0.7471096427053266,0.7376029833333658,1.0462842756657786,-0.388902220944369,-0.5524166774783784,-0.39103571457070296
patch_x5537_y18089,-0.08895718490402892,0.09798442813183632,-0.5897244384783166,-0.8375914107164346,1.0748736151888416,-0.1450758160547504,-0.4312828348256547,-0.03687305689084951
patch_x3409_y12265,-1.235164502793101,-0.9815786522288611,-1.2990848920793978,2.171715782328049,0.926348509861708,-1.0552791713353924,-0.8892743488746395,1.9001971890645557
patch_x12145_y5321,0.44879225333165673,-0.2262074972609499,-0.2582162959815848,1.1480404171482441,-0.8671095694875289,0.29467155397287303,-0.2111594718453362,0.5987624544061695
patch_x4529_y8681,-0.4558061466504509,1.6728950011574657,-0.8127390070670261,-0.9605755451915822,1.106600809049802,-0.44049269452302775,-0.5795471386052015,-0.45828178881371123
patch_x9569_y13721,-1.4634666660421178,0.739648740846421,0.2236542380856241,0.521529224440981,1.0637167997652073,-1.2456725857328264,0.9216277409607561,-1.675115513211023
patch_x21665_y19097,-0.29247225614315353,-0.974552748686917,-0.7110765100346951,0.7913122427762053,1.0926547897702588,-0.3099810798151103,1.5599440018644999,-0.2709534391367549
patch_x10689_y10361,-0.08478251677604695,-0.7637309315944111,-0.5897244384783166,0.47404723251408354,-1.0477105191576117,-0.13617031763938783,-0.4283498120011326,-0.03303042407696596
patch_x3185_y7897,0.17274232336884746,1.4046789761730547,-0.4288592751900049,-0.7451593285754123,-0.9657776558902963,0.07234117974103038,-0.3232009437420477,0.26573427720268894
patch_x5201_y13273,-0.22463389906344627,3.369905741585618,0.8850922745449739,0.9226895627061866,-1.1066324506136809,-0.25224888319137023,-0.4837839433845819,-0.18513463962662907
patch_x10913_y16969,-0.29038492207916466,-0.08616236739275716,4.239594952023045,0.7863836039423242,-1.126156877605041,-0.2866425322438119,-0.5049017077211365,-0.2661501481193999
patch_x11809_y16521,-0.25098649162133074,2.71396797967456,2.7133408898999054,-0.8915182078522246,-1.1108162563975437,-0.2851071014825426,1.892824116014211,-0.2161959215388753
patch_x11137_y12041,-1.004514088722093,0.5009321984534911,-1.149872742284911,0.1806282744967894,1.0556978386794702,-0.8903739075750349,-0.8062698029406888,-1.108006953761647
patch_x4193_y11929,0.04437127843339709,0.2534084832668095,3.0882991439702367,0.9452837225823121,-1.0128454709587538,-0.027768905893753557,1.846064960105528,0.12291642428658114
patch_x14273_y2745,0.5124559422833849,-0.16610161961385997,-0.2208462871910468,-0.628576576494082,-0.8461905405682143,0.3517895782921051,-0.1828558015887075,0.6730533554746346
patch_x14049_y8009,0.508020357397406,-0.17205805793924897,-0.2248645677061607,-0.6310013425523453,-0.847933792978157,0.3477974583128053,-0.1849089175658714,0.6682500644572744
patch_x13825_y5993,0.5121950255253884,-0.16700411026922155,-0.22164994329407015,-0.6293525016327269,-0.8475851424961683,0.3520966644443566,-0.1825624993062557,0.6720926972711615
patch_x11809_y5321,0.5038456892694213,-0.17476552990533117,-0.2259361091768575,-0.6319712489756517,-0.8503743463520771,0.34411242448575446,-0.18652208011935897,0.6612052376318176
patch_x5649_y8345,0.3034616191262828,-0.37584044791992893,-0.348091836836255,-0.7008346050303488,1.0466329261477674,0.1816638499434284,-0.26937997491208193,0.42328222257203035
patch_x4865_y16297,0.23144859391859068,-0.46229905270358956,1.0666172260688325,0.552920798666681,-0.9514829861287645,0.11932536103587792,-0.29988341228710425,0.3381038618642138
patch_x9793_y12825,-0.7195929889873193,2.3072979089083367,-0.9754793679290579,-1.056693271741167,1.018740887588681,-0.6345711427475142,1.0681054257875418,-0.7644115363199829
patch_x4417_y16521,0.24605993236653254,-0.43576582743594694,1.7713553624745502,1.0452121394406662,1.0445410232558352,0.13406549634406947,-0.29343076207315716,1.703644629081664
patch_x4529_y14169,-0.6337513756056876,4.785669606879163,2.7841782929136927,-1.0247833504144115,1.1097386633877,-0.5796027214940562,-0.6503796398173861,-0.6657839607635689
patch_x8337_y9913,-0.20715247627752117,-0.8799717280050083,-0.6579012645513822,2.0621377564909147,-1.0944296837440806,-0.2691386215653383,-0.49258301185814674,-0.18065156801042875
patch_x8225_y11257,-1.1482792223794718,0.5261613376839285,0.5322572754668378,1.6128784162808645,0.9333215195014796,-0.9938619408846072,1.4676758722150176,-1.271959287154123
